Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li
1C,,,1D,,,2C,,,2D,,,5C,,,5D,,,10C,,,10D,,
3.765450439,59.27539581,0.785544878,4.11649292,59.25768748,0.321214091,3.755971069,59.27506764,0.691521322,4.113740845,59.25736632,0.341050613,3.766367798,59.27430363,0.697299363,4.085608521,59.25742191,0.380355873,3.791136475,59.27262423,0.704933687,4.054418335,59.2563187,0.435414095
3.765450439,59.52550066,0.784640012,4.114963989,59.50772049,0.322118696,3.756582642,59.52517285,0.690616455,4.112211914,59.50739818,0.341955214,3.767285156,59.52440726,0.696394502,4.084385376,59.50745245,0.381260469,3.792053833,59.52271982,0.704028855,4.05319519,59.50634003,0.436318658
3.766062012,59.77560608,0.783735144,4.114046631,59.75775344,0.323023302,3.7575,59.77527703,0.689711592,4.110377197,59.75742942,0.342859814,3.767590942,59.77451047,0.695489642,4.082856445,59.75748309,0.382165067,3.792359619,59.77281443,0.703124026,4.051972046,59.75636137,0.437223222
3.766367798,60.02571205,0.782830275,4.1125177,60.0077863,0.323927907,3.757805786,60.02538163,0.688806727,4.109154053,60.00746083,0.343764414,3.768508301,60.02461493,0.694584778,4.081327515,60.00751454,0.383069667,3.792665405,60.02290796,0.702219202,4.050748901,60.0063827,0.438127785
3.766367798,60.2758185,0.781925403,4.111294556,60.25782026,0.324832516,3.759028931,60.27548665,0.687901861,4.107930908,60.25749147,0.344669011,3.769119873,60.27471931,0.693679914,4.08010437,60.25754507,0.383974263,3.79388855,60.27300292,0.701314372,4.049525757,60.25640403,0.439032349
3.76697937,60.52592489,0.781020532,4.109459839,60.5078521,0.325737118,3.759334717,60.52559133,0.686996996,4.106096191,60.50752269,0.34557361,3.769425659,60.52482444,0.692775047,4.078269653,60.50757565,0.38487886,3.794194336,60.52309771,0.700409543,4.048302612,60.50644058,0.439936967
3.76697937,60.77603058,0.780115664,4.108236694,60.75788295,0.326641715,3.759640503,60.7756963,0.68609213,4.104567261,60.75755312,0.346478206,3.770037231,60.77492992,0.691870179,4.076740723,60.75760575,0.385783455,3.794805908,60.77319328,0.699504711,4.046467896,60.75646191,0.44084153
3.767285156,61.02613699,0.779210792,4.10701355,61.00791492,0.327546317,3.760252075,61.02580096,0.685187265,4.103649902,61.00758341,0.347382802,3.770648804,61.02503476,0.690965314,4.075517578,61.00763704,0.386688055,3.79541748,61.02328848,0.69859988,4.045244751,61.00649846,0.441746149
3.767896729,61.27624281,0.778305923,4.105484619,61.25794769,0.328450922,3.761169434,61.27590662,0.684282396,4.102120972,61.25761363,0.348287398,3.771260376,61.27513897,0.690060451,4.074294434,61.25766752,0.387592651,3.796334839,61.27338337,0.69769505,4.044021606,61.25651979,0.442650712
3.767896729,61.52634889,0.777401053,4.104261475,61.50797969,0.329355524,3.761781006,61.52601231,0.683377528,4.100592041,61.50764401,0.349191994,3.771566162,61.52524349,0.689155586,4.072765503,61.50769897,0.388497251,3.796640625,61.52347784,0.696790222,4.042492676,61.50655634,0.443555331
3.768508301,61.77645452,0.776496185,4.102732544,61.75801291,0.330260131,3.762086792,61.77611787,0.68247266,4.099368896,61.75767501,0.350096592,3.772483521,61.77534849,0.68825072,4.071236572,61.75773017,0.38940185,3.797252197,61.7735722,0.695885395,4.041575317,61.75657767,0.444459894
3.768814087,62.02656031,0.775591316,4.101203613,62.0080459,0.331164736,3.76300415,62.02622325,0.681567792,4.097839966,62.0077061,0.351001191,3.772789307,62.02545285,0.687345856,4.070013428,62.007761,0.390306448,3.798169556,62.02366604,0.694980569,4.040352173,62.006599,0.445364458
3.768814087,62.2766653,0.77468645,4.099980469,62.25807857,0.332069341,3.763615723,62.27632845,0.680662925,4.096311035,62.25773837,0.351905794,3.773706665,62.27555714,0.686440993,4.068790283,62.25778991,0.391211039,3.798475342,62.27376007,0.694075743,4.039434814,62.25660512,0.446268966
3.769425659,62.52677096,0.773781581,4.098451538,62.50811198,0.332973948,3.763921509,62.52643312,0.67975806,4.094782104,62.50777032,0.352810396,3.774012451,62.52566242,0.685536125,4.067567139,62.50781988,0.392115634,3.7993927,62.52385542,0.693170911,4.037905884,62.50664167,0.447173585
3.769731445,62.77687746,0.77287671,4.097228394,62.75814403,0.33387855,3.764533081,62.7765396,0.678853189,4.093253174,62.75780177,0.353714996,3.774624023,62.77576771,0.684631258,4.065732422,62.75784952,0.393020227,3.799698486,62.7739502,0.692266082,4.036682739,62.75667822,0.448078203
3.769731445,63.02698413,0.771971837,4.095699463,63.00817678,0.334783155,3.764838867,63.02664531,0.67794832,4.091724243,63.0078321,0.354619592,3.775847168,63.02587368,0.683726389,4.064509277,63.00788085,0.393924827,3.800615845,63.02404619,0.691361249,4.035459595,63.00669955,0.448982766
3.770343018,63.2770905,0.771066966,4.094476318,63.25820981,0.335687761,3.765756226,63.27675068,0.677043453,4.090806885,63.2578629,0.35552419,3.77645874,63.27597898,0.682821521,4.062674561,63.25791158,0.394829424,3.801533203,63.2741404,0.690456421,4.034542236,63.25672088,0.44988733
3.770343018,63.52719709,0.770162094,4.092947388,63.50824368,0.336592369,3.766367798,63.52685681,0.676138582,4.089277954,63.50789443,0.35642879,3.777070313,63.52608342,0.681916657,4.061757202,63.5079431,0.395734025,3.801838989,63.52423546,0.689551591,4.033013306,63.50674221,0.450791893
3.770648804,63.77730312,0.769257225,4.091724243,63.75827714,0.337496977,3.76697937,63.77696068,0.67523372,4.087749023,63.75792676,0.357333393,3.777681885,63.77618838,0.681011791,4.060228271,63.75797457,0.396638625,3.802450562,63.77433027,0.688646762,4.032095947,63.75676354,0.451696457
3.77095459,64.02740943,0.768352354,4.090501099,64.00831032,0.338401583,3.767590942,64.02706587,0.674328854,4.086525879,64.00795778,0.358237992,3.777681885,64.02629418,0.680106922,4.059005127,64.008006,0.397543225,3.803062134,64.02442525,0.687741932,4.030567017,64.00678487,0.45260102
3.771260376,64.27751509,0.767447485,4.088666382,64.25834219,0.339306184,3.768202515,64.27717204,0.673423983,4.085302734,64.25798947,0.359142593,3.778599243,64.27639883,0.679202057,4.057781982,64.25803635,0.398447821,3.803673706,64.27451917,0.686837106,4.029343872,64.25680621,0.453505584
3.771871948,64.52762106,0.766542616,4.087443237,64.50837383,0.340210785,3.768508301,64.5272767,0.672519118,4.083468018,64.50802011,0.36004719,3.778905029,64.5265038,0.678297191,4.056558838,64.50806726,0.399352419,3.804285278,64.52461274,0.685932281,4.028120728,64.50682754,0.454410147
3.772177734,64.77772636,0.765637748,4.085914307,64.7584068,0.341115391,3.769119873,64.77738123,0.671614254,4.082550659,64.75805183,0.360951791,3.779822388,64.7766089,0.677392325,4.055335693,64.75809791,0.400257016,3.805202637,64.77470724,0.685027453,4.026897583,64.75684887,0.45531471
3.772177734,65.02783204,0.76473288,4.084996948,65.00843946,0.342019995,3.769731445,65.02748664,0.670709386,4.081327515,65.00808195,0.361856386,3.780128174,65.02671427,0.676487457,4.053806763,65.00812944,0.401161616,3.806119995,65.02480165,0.684122625,4.025980225,65.0068702,0.456219274
3.772483521,65.27793793,0.76382801,4.083162231,65.25847191,0.342924599,3.770343018,65.27759281,0.669804516,4.079798584,65.25811315,0.362760985,3.780739746,65.27681958,0.67558259,4.052583618,65.25816084,0.402066216,3.806425781,65.27489712,0.683217794,4.024451294,65.25690675,0.457123892
3.773095093,65.52804438,0.762923139,4.081939087,65.50850489,0.343829204,3.770648804,65.52769981,0.668899643,4.077963867,65.50814425,0.363665584,3.781657104,65.52692478,0.674677723,4.051360474,65.50819142,0.402970813,3.80734314,65.52499246,0.682312963,4.023228149,65.5069433,0.458028511
3.773095093,65.77814991,0.762018271,4.080410156,65.75853728,0.344733808,3.771566162,65.77780562,0.667994773,4.076740723,65.75817534,0.364570182,3.782268677,65.77702995,0.673772857,4.050137329,65.75822236,0.403875411,3.808566284,65.77508653,0.681408136,4.022005005,65.75696463,0.458933074
3.773400879,66.02825661,0.761113399,4.079492798,66.00857062,0.345638415,3.771871948,66.02791182,0.667089903,4.075211792,66.00820642,0.365474781,3.782880249,66.02713466,0.672867991,4.048608398,66.00825127,0.404780002,3.80887207,66.02518096,0.680503308,4.021393433,66.00698596,0.459837638
3.773706665,66.27836195,0.760208531,4.077352295,66.2586035,0.34654302,3.772789307,66.27801835,0.666185031,4.074294434,66.25823548,0.366379373,3.783186035,66.27724033,0.671963123,4.047385254,66.25827971,0.405684591,3.809789429,66.27527545,0.67959848,4.020170288,66.25700729,0.460742201
3.774318237,66.52846699,0.759303665,4.076434937,66.50863574,0.347447623,3.773095093,66.52812482,0.66528016,4.072459717,66.50826607,0.36728397,3.784103394,66.52734517,0.671058257,4.046162109,66.50830896,0.406589183,3.810095215,66.52536992,0.678693652,4.01925293,66.50704384,0.46164682
3.774624023,66.77857313,0.758398795,4.074906006,66.75866846,0.348352227,3.773706665,66.77823066,0.664375291,4.071236572,66.75829702,0.368188568,3.784714966,66.77745049,0.67015339,4.044938965,66.75833781,0.407493774,3.811012573,66.7754637,0.677788826,4.018029785,66.75708039,0.462551438
3.774624023,67.02867928,0.757493924,4.073682861,67.00870123,0.349256832,3.774012451,67.02833704,0.66347042,4.070013428,67.00832788,0.369093166,3.785326538,67.02755585,0.669248523,4.044021606,67.00836705,0.408398366,3.811624146,67.02555703,0.676884002,4.017112427,67.00710173,0.463456002
3.775541382,67.27878522,0.756589055,4.072153931,67.25873489,0.35016144,3.775235596,67.27844418,0.662565546,4.068484497,67.25835892,0.369997764,3.785632324,67.27766083,0.668343657,4.04218689,67.25839548,0.409302955,3.812235718,67.27564951,0.675979182,4.015583496,67.25713828,0.46436062
3.775541382,67.52888999,0.75568419,4.070930786,67.50876921,0.351066051,3.775541382,67.52855108,0.661660673,4.067261353,67.50838925,0.37090236,3.786549683,67.52776641,0.667438788,4.041269531,67.50842472,0.410207547,3.81284729,67.52574299,0.675074357,4.014360352,67.50717483,0.465265239
3.775847168,67.77899506,0.754779323,4.069707642,67.75880269,0.351970658,3.77645874,67.77865788,0.6607558,4.066038208,67.75841989,0.371806957,3.787161255,67.777871,0.666533924,4.040046387,67.75845451,0.411112141,3.813458862,67.77583658,0.674169532,4.013442993,67.75721138,0.466169857
3.77645874,68.0291008,0.753874454,4.068178711,68.00883612,0.352875265,3.777070313,68.02876432,0.659850929,4.06512085,68.00845032,0.372711554,3.787772827,68.02797611,0.665629057,4.038517456,68.00848294,0.41201673,3.814376221,68.02593045,0.673264706,4.012219849,68.00724793,0.467074476
3.777070313,68.27920703,0.752969584,4.067261353,68.2588686,0.353779869,3.777681885,68.27887191,0.658946053,4.063591919,68.25848131,0.373616152,3.787772827,68.27808175,0.664724189,4.037600098,68.25851188,0.412921321,3.814987793,68.27602424,0.672359881,4.010996704,68.25728448,0.467979094
3.777070313,68.52931283,0.752064715,4.066038208,68.50890185,0.354684476,3.777681885,68.5289773,0.658041186,4.062062988,68.50851178,0.374520748,3.788995972,68.52818704,0.663819321,4.036376953,68.50854032,0.41382591,3.815599365,68.52611877,0.671455053,4.00977356,68.50730581,0.468883657
3.777376099,68.77941914,0.751159844,4.064815063,68.75893491,0.355589081,3.778599243,68.77908308,0.657136317,4.060534058,68.75854293,0.375425347,3.789301758,68.77829167,0.662914457,4.035153809,68.75856853,0.414730499,3.816516724,68.77621367,0.670550223,4.009161987,68.75732714,0.469788221
3.777681885,69.02952601,0.750254971,4.063286133,69.00896735,0.356493685,3.778905029,69.02918946,0.656231446,4.059616699,69.00857307,0.376329943,3.790524902,69.02839773,0.662009587,4.03423645,69.00859717,0.415635089,3.81682251,69.02630647,0.669645401,4.007938843,69.00734847,0.470692784
3.777987671,69.27963209,0.749350101,4.061757202,69.25900014,0.35739829,3.779516602,69.27929467,0.655326579,4.058087769,69.2586038,0.37723454,3.790524902,69.27850414,0.661104715,4.033013306,69.25862732,0.416539684,3.818045654,69.27640176,0.66874057,4.006409912,69.2573698,0.471597348
3.778293457,69.52973837,0.74844523,4.059922485,69.50903238,0.358302893,3.78043396,69.52940168,0.654421705,4.056864624,69.50863482,0.378139139,3.791442261,69.52860797,0.660199854,4.031790161,69.50865652,0.417444276,3.818657227,69.52649648,0.667835741,4.00579834,69.50739113,0.472501911
3.778599243,69.77984514,0.747540358,4.059310913,69.75906456,0.359207496,3.781045532,69.77950745,0.653516836,4.055641479,69.75866633,0.379043739,3.792359619,69.77871176,0.659294992,4.03026123,69.75868651,0.418348871,3.819574585,69.77658985,0.666930917,4.004880981,69.75739725,0.47340642
3.778905029,70.02995111,0.746635488,4.057781982,70.00909684,0.360112099,3.781657104,70.02961272,0.652611969,4.054418335,70.00869714,0.379948337,3.792971191,70.02881481,0.658390133,4.029343872,70.00871732,0.419253468,3.820186157,70.02668481,0.666026087,4.003963623,70.00741858,0.474310983
3.779210815,70.28005712,0.745730618,4.056558838,70.25913049,0.361016707,3.782268677,70.27971821,0.651707101,4.053500977,70.25872936,0.380852939,3.793276978,70.27891872,0.657485271,4.028120728,70.25874801,0.420158066,3.820797729,70.2767786,0.665121262,4.003046265,70.25743991,0.475215546
3.779516602,70.53016344,0.744825747,4.055641479,70.50916434,0.361921315,3.782574463,70.52982365,0.650802234,4.05166626,70.50876132,0.381757541,3.79388855,70.52902171,0.656580412,4.027203369,70.5087784,0.421062662,3.821103516,70.52687223,0.664216437,4.001517334,70.50744602,0.476120055
3.779822388,70.78026902,0.743920879,4.054112549,70.75919769,0.362825922,3.783186035,70.77992891,0.649897366,4.050748901,70.75879185,0.382662138,3.794500122,70.77912585,0.655675549,4.025674438,70.75880906,0.421967259,3.822020874,70.77696656,0.663311609,4.000599976,70.75748257,0.477024673
3.780128174,71.03037534,0.743016008,4.05319519,71.0092297,0.363730524,3.783797607,71.03003541,0.648992495,4.049831543,71.00882199,0.383566733,3.79541748,71.02922851,0.654770691,4.02475708,71.00883994,0.422871857,3.823244019,71.0270597,0.662406786,3.999682617,71.0075039,0.477929237
3.78043396,71.28048115,0.742111139,4.05166626,71.25926311,0.364635131,3.784103394,71.28014142,0.648087625,4.048302612,71.25885287,0.384471331,3.796029053,71.27933283,0.653865827,4.023533936,71.25887022,0.423776453,3.823855591,71.27715457,0.661501956,3.9978479,71.25752523,0.4788338
3.780739746,71.53058653,0.741206272,4.050137329,71.5092967,0.365539739,3.785020752,71.53024721,0.647182756,4.046773682,71.50888291,0.385375926,3.796640625,71.52943618,0.652960967,4.022616577,71.50890124,0.424681051,3.824772949,71.52724806,0.660597132,3.996930542,71.507577,0.479738474
3.781045532,71.78069251,0.740301402,4.048914185,71.75932976,0.366444345,3.785632324,71.78035326,0.646277886,4.045856323,71.75891314,0.386280522,3.796946411,71.7795401,0.652056105,4.021699219,71.7589319,0.425585648,3.825690308,71.77734264,0.659692303,3.996013184,71.75759834,0.480643037
3.781045532,72.03079836,0.739396533,4.047996826,72.00936317,0.367348952,3.786243896,72.03045898,0.645373017,4.044633179,72.00894324,0.387185117,3.797557983,72.02964354,0.651151244,4.020476074,72.0089626,0.426490246,3.82630188,72.02743788,0.658787473,3.995095825,72.00763489,0.481547656
3.781657104,72.28090386,0.738491665,4.046773682,72.25939636,0.368253558,3.786549683,72.28056471,0.644468149,4.043104248,72.25897343,0.388089712,3.798475342,72.27974714,0.650246383,4.01925293,72.2589919,0.427394838,3.826913452,72.27753235,0.657882645,3.994178467,72.25765622,0.482452219
3.782268677,72.5310104,0.737586793,4.045856323,72.50942881,0.369158162,3.787467041,72.53067101,0.643563278,4.042492676,72.50900434,0.388994311,3.799086914,72.5298509,0.649341522,4.018335571,72.50902097,0.428299429,3.827830811,72.52762694,0.656977816,3.992955322,72.50767755,0.483356782
3.782574463,72.78111677,0.736681922,4.044327393,72.7594618,0.370062768,3.787772827,72.78077666,0.642658409,4.040963745,72.75903546,0.389898909,3.7993927,72.7799543,0.648436661,4.017112427,72.75905019,0.429204021,3.828748169,72.7777227,0.656072983,3.991732178,72.75769888,0.484261346
3.782574463,73.03122226,0.735777054,4.042798462,73.00949456,0.370967373,3.788384399,73.03088214,0.641753541,4.039740601,73.00906696,0.39080351,3.800310059,73.0300584,0.647531798,4.016195068,73.00907963,0.430108614,3.829053955,73.02781712,0.655168155,3.991120605,73.00772021,0.485165909
3.783186035,73.28132745,0.734872187,4.041881104,73.25952675,0.371871975,3.789301758,73.28098682,0.640848676,4.038517456,73.25909834,0.391708109,3.800921631,73.280162,0.646626937,4.014666138,73.25910821,0.431013204,3.8302771,73.2779127,0.654263323,3.989897461,73.25774154,0.486070473
3.783491821,73.53143201,0.733967323,4.040657959,73.50956036,0.372776583,3.789607544,73.53109262,0.639943807,4.037294312,73.50912931,0.392612708,3.801838989,73.53026568,0.645722076,4.013748779,73.50913753,0.431917796,3.830582886,73.52800727,0.653358495,3.988980103,73.50777809,0.486975091
3.783491821,73.78153784,0.733062454,4.039434814,73.75959402,0.373681191,3.790219116,73.78119908,0.639038936,4.036376953,73.7591608,0.393517308,3.802144775,73.78037054,0.64481721,4.013137207,73.75916801,0.432822393,3.83180603,73.77810032,0.652453672,3.988062744,73.75779942,0.487879655
3.784103394,74.0316429,0.732157587,4.038517456,74.00962703,0.374585797,3.791136475,74.03130602,0.638134063,4.035459595,74.0091926,0.394421909,3.802756348,74.03047588,0.643912343,4.011608276,74.00919816,0.433726988,3.832417603,74.028194,0.651548847,3.9868396,74.00783597,0.488784273
3.78440918,74.28174822,0.73125272,4.037294312,74.2596599,0.375490402,3.791442261,74.2814123,0.637229192,4.03423645,74.25922449,0.395326511,3.803673706,74.28058085,0.643007477,4.010690918,74.25922817,0.434631583,3.833640747,74.27828736,0.650644023,3.986228027,74.25784209,0.489688781
3.78440918,74.53185399,0.730347851,4.036376953,74.50969304,0.376395008,3.792053833,74.5315199,0.636324317,4.033319092,74.50925539,0.396231109,3.804285278,74.53068518,0.642102613,4.00977356,74.50925807,0.435536177,3.833946533,74.52838035,0.6497392,3.984699097,74.50786342,0.490593345
3.785326538,74.78195904,0.729442985,4.035153809,74.75972731,0.377299618,3.792665405,74.78162606,0.635419446,4.032095947,74.75928709,0.39713571,3.804591064,74.78078941,0.64119775,4.008550415,74.75928945,0.436440777,3.835169678,74.77847262,0.64883438,3.983781738,74.75789997,0.491497963
3.785632324,75.03206461,0.728538116,4.033930664,75.0097601,0.378204223,3.793582764,75.03173345,0.634514571,4.03026123,75.00931809,0.398040308,3.805508423,75.03089326,0.640292888,4.007633057,75.00931951,0.437345372,3.835169678,75.02856674,0.647929553,3.982558594,75.0079213,0.492402527
3.78593811,75.28216948,0.727633251,4.033013306,75.25979365,0.379108831,3.794500122,75.28184073,0.633609697,4.029343872,75.25934992,0.39894491,3.806119995,75.28099683,0.639388027,4.006409912,75.25934948,0.438249967,3.836392822,75.27865968,0.647024731,3.981641235,75.25795785,0.493307145
3.786243896,75.53227473,0.726728384,4.031790161,75.50982713,0.380013438,3.794194336,75.53194704,0.632704826,4.028426514,75.5093818,0.399849511,3.80734314,75.53110018,0.638483167,4.005492554,75.50937852,0.439154558,3.837310181,75.52875315,0.646119906,3.980723877,75.5079944,0.494211764
3.786243896,75.78237938,0.725823519,4.030567017,75.75986006,0.380918044,3.79541748,75.78205326,0.631799956,4.027203369,75.75941433,0.400754115,3.807954712,75.78120336,0.637578307,4.004575195,75.75940984,0.440059158,3.837921753,75.77884679,0.645215081,3.979500732,75.75803095,0.495116382
3.786549683,76.03248452,0.724918652,4.029649658,76.00989285,0.381822649,3.796029053,76.03216042,0.630895082,4.025980225,76.00944554,0.401658714,3.808566284,76.0313082,0.636673442,4.003657837,76.00943981,0.440963752,3.839144897,76.02893994,0.644310258,3.978583374,76.00805228,0.496020946
3.786855469,76.28259082,0.724013781,4.028120728,76.25992679,0.382727258,3.796334839,76.28226613,0.629990213,4.025062866,76.25947725,0.402563315,3.809177856,76.28141226,0.635768579,4.002434692,76.25947106,0.441868352,3.840062256,76.27903464,0.643405429,3.977360229,76.25808883,0.496925564
3.787467041,76.5326966,0.723108912,4.027203369,76.50996009,0.383631864,3.797252197,76.532372,0.629085344,4.024145508,76.50950842,0.403467914,3.809789429,76.5315175,0.634863712,4.001517334,76.50950179,0.442772949,3.840979614,76.52912744,0.642500607,3.976442871,76.50811016,0.497830128
3.787772827,76.78280382,0.722204038,4.025980225,76.7599922,0.384536467,3.797557983,76.78247816,0.628180473,4.022922363,76.75953983,0.404372514,3.810706787,76.78162241,0.633958846,4.000599976,76.75953213,0.443677545,3.842202759,76.77921987,0.641595787,3.975219727,76.75814671,0.498734746
3.788384399,77.03291089,0.721299165,4.025062866,77.01002504,0.385441072,3.798475342,77.03258435,0.627275603,4.022005005,77.00957143,0.405277115,3.811318359,77.03172759,0.633053979,3.999682617,77.00956222,0.44458214,3.842814331,77.02931419,0.640690959,3.974608154,77.00815283,0.499639254
3.788078613,77.28301785,0.720394291,4.024145508,77.26005768,0.386345676,3.7993927,77.28269093,0.626370731,4.021087646,77.25960327,0.406181716,3.811929932,77.2818319,0.632149116,3.998459473,77.25959253,0.445486736,3.843731689,77.27940769,0.639786135,3.97338501,77.25818938,0.500543873
3.788995972,77.53312441,0.71948942,4.022922363,77.51009035,0.387250281,3.799698486,77.53279739,0.62546586,4.020170288,77.50963486,0.407086317,3.812541504,77.53193671,0.63124425,3.997542114,77.50962296,0.446391332,3.844343262,77.52950118,0.63888131,3.972161865,77.50822593,0.501448491
3.788995972,77.78323058,0.718584549,4.022005005,77.76012341,0.388154886,3.800615845,77.7829054,0.624560983,4.018947144,77.759666,0.407990916,3.813458862,77.78204248,0.630339381,3.99631897,77.7596536,0.447295929,3.84526062,77.77959514,0.637976484,3.971244507,77.75824726,0.502353055
3.789607544,78.0333366,0.717679679,4.021393433,78.01015647,0.389059492,3.800921631,78.03301149,0.623656113,4.017723999,78.00969738,0.408895515,3.813764648,78.03214715,0.629434516,3.995401611,78.00968351,0.448200524,3.846177979,78.02968866,0.637071659,3.970632935,78.00826859,0.503257618
3.78991333,78.28344329,0.716774807,4.019864502,78.26019079,0.389964103,3.801533203,78.28311815,0.62275124,4.016806641,78.25972859,0.409800115,3.814987793,78.2822529,0.628529648,3.994484253,78.25971329,0.449105118,3.846789551,78.27978238,0.636166834,3.96940979,78.25828992,0.504162182
3.78991333,78.53354908,0.715869938,4.018947144,78.5102247,0.390868712,3.802144775,78.53322543,0.621846366,4.016195068,78.50975994,0.410704714,3.815293579,78.53235811,0.627624781,3.993261108,78.50974315,0.450009712,3.848318481,78.52987698,0.635262005,3.968186646,78.50832647,0.5050668
3.790219116,78.78365489,0.714965069,4.017723999,78.76025897,0.391773322,3.802756348,78.78333205,0.620941494,4.01527771,78.75979006,0.41160931,3.816516724,78.78246296,0.626719915,3.99234375,78.75977293,0.450914306,3.848930054,78.7799711,0.634357179,3.967269287,78.75833258,0.505971309
3.791136475,79.03375975,0.714060204,4.016500854,79.01029101,0.392677924,3.803673706,79.03343893,0.620036621,4.013748779,79.00982113,0.412513908,3.81682251,79.03256711,0.625815052,3.991120605,79.00980308,0.451818902,3.849847412,79.03006522,0.633452352,3.965740356,79.00835391,0.506875872
3.791442261,79.28386524,0.713155336,4.015889282,79.26032326,0.393582527,3.803979492,79.28354523,0.61913175,4.012525635,79.25985282,0.413418509,3.817739868,79.28267251,0.624910184,3.990509033,79.25983391,0.452723499,3.850764771,79.28015932,0.632547525,3.964822998,79.25839047,0.50778049
3.791442261,79.53396967,0.712250472,4.01527771,79.51035588,0.394487131,3.804591064,79.53365167,0.618226879,4.011914063,79.50988389,0.414323108,3.818045654,79.53277688,0.624005321,3.989285889,79.50986406,0.453628095,3.851682129,79.53025197,0.631642704,3.96390564,79.5084118,0.508685054
3.791748047,79.78407511,0.711345604,4.013748779,79.76038941,0.395391739,3.805508423,79.7837596,0.617322002,4.010690918,79.75991554,0.415227709,3.818963013,79.78288231,0.623100453,3.988062744,79.75989396,0.454532689,3.852905273,79.78034429,0.630737884,3.962682495,79.75841791,0.509589562
3.792971191,80.03417986,0.710440739,4.012525635,80.01042336,0.396296348,3.806119995,80.03386723,0.616417127,4.00977356,80.0099468,0.416132308,3.819880371,80.03298795,0.622195584,3.987451172,80.00992473,0.455437287,3.853516846,80.03043727,0.629833061,3.961765137,80.00843924,0.510494126
3.792665405,80.2842851,0.709535872,4.011914063,80.26045702,0.397200956,3.807037354,80.28397547,0.615512249,4.008550415,80.25997746,0.417036905,3.820186157,80.28309395,0.621290715,3.986533813,80.25995554,0.456341884,3.854434204,80.28053136,0.628928234,3.960541992,80.25846057,0.511398689
3.792971191,80.53439025,0.708631005,4.010690918,80.51049046,0.398105563,3.80734314,80.53408343,0.614607372,4.007938843,80.51000907,0.417941506,3.820797729,80.53320025,0.620385844,3.985616455,80.50998558,0.457246479,3.855657349,80.53062595,0.628023406,3.959624634,80.5084819,0.512303253
3.793582764,80.78449483,0.70772614,4.009467773,80.76052419,0.399010171,3.808260498,80.78419065,0.613702498,4.006715698,80.76004103,0.418846108,3.822020874,80.78330566,0.619480976,3.984393311,80.76001567,0.458151074,3.856880493,80.78071909,0.627118583,3.958707275,80.75850323,0.513207816
3.79388855,81.03460046,0.706821272,4.008550415,81.01055801,0.39991478,3.80887207,81.03429784,0.612797624,4.005492554,81.01007252,0.419750708,3.822632446,81.0334111,0.618576109,3.983475952,81.01004573,0.459055669,3.857797852,81.03081188,0.626213761,3.957484131,81.00852456,0.514112379
3.79388855,81.28470681,0.705916401,4.007633057,81.26059204,0.400819389,3.809789429,81.28440459,0.611892751,4.004575195,81.2601042,0.420655309,3.823855591,81.2835172,0.617671238,3.982558594,81.26007636,0.459960266,3.858409424,81.28090556,0.625308935,3.956566772,81.2585459,0.515016943
3.794805908,81.53481267,0.705011532,4.006715698,81.51062583,0.401723998,3.811012573,81.53451081,0.610987881,4.003963623,81.51013477,0.421559905,3.824467163,81.53362366,0.616766367,3.981335449,81.51010741,0.460864865,3.859632568,81.53100002,0.624404107,3.955649414,81.50855201,0.515921451
3.794805908,81.78491778,0.704106665,4.006104126,81.76065909,0.402628605,3.811012573,81.7846157,0.610083015,4.003046265,81.76016586,0.422464504,3.825384521,81.78372915,0.615861499,3.980418091,81.76013851,0.461769464,3.860549927,81.78109446,0.623499279,3.95442627,81.75858856,0.51682607
3.79541748,82.03502358,0.703201796,4.005186768,82.01069208,0.40353321,3.811929932,82.03472063,0.609178149,4.00182312,82.01019683,0.423369102,3.825996094,82.03383483,0.61495663,3.979194946,82.01016887,0.46267406,3.861773071,82.03118753,0.622594456,3.952591553,82.00862511,0.517730688
3.795723267,82.28512962,0.702296926,4.003657837,82.26072503,0.404437816,3.81284729,82.284826,0.608273281,4.000905762,82.26022774,0.424273701,3.826913452,82.28393961,0.614051765,3.978277588,82.26019907,0.463578655,3.862078857,82.28128043,0.621689634,3.95197998,82.25864644,0.518635252
3.796029053,82.53523571,0.701392056,4.002434692,82.51075918,0.405342425,3.813153076,82.5349318,0.607368412,3.999682617,82.5102594,0.425178301,3.827830811,82.53404533,0.613146896,3.977360229,82.51022828,0.464483247,3.863607788,82.53137349,0.620784811,3.95045105,82.50866777,0.519539815
3.796334839,82.78534079,0.70048719,4.002128906,82.7607941,0.406247038,3.813764648,82.78503588,0.60646355,3.998459473,82.76029106,0.426082902,3.828442383,82.78415034,0.61224203,3.976137085,82.7602584,0.465387843,3.86421936,82.78146781,0.619879984,3.949227905,82.75867388,0.520444323
