Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li
3.714995728,6.002595319,0.977833843,4.41218811,6.000813199,0.110512188,3.62937561,6.002519467,0.881864998,4.385890503,6.000744713,0.130759852,3.642218628,6.002452309,0.887759953,4.317394409,6.000750344,0.170877739,3.672797241,6.002230738,0.895546767,4.245534668,6.000572827,0.227077954
3.714995728,6.252702375,0.976910257,4.408212891,6.250847467,0.111435505,3.629681396,6.252624686,0.880941419,4.381303711,6.250776363,0.131683159,3.642524414,6.252553886,0.886836387,4.314030762,6.250780726,0.171801041,3.672797241,6.252326755,0.894623222,4.244005737,6.250594158,0.228001223
3.7156073,6.502809411,0.975986671,4.404543457,6.500881014,0.112358819,3.629987183,6.502730312,0.880017839,4.377328491,6.500806694,0.132606462,3.643441772,6.502656042,0.885912819,4.3109729,6.500810367,0.172724341,3.672797241,6.502422589,0.893699678,4.242171021,6.50061549,0.228924493
3.715913086,6.752917908,0.97506308,4.400568237,6.750916033,0.113282139,3.629987183,6.752834851,0.879094262,4.373659058,6.750839196,0.133529772,3.643135986,6.752758167,0.884989252,4.308220825,6.750842067,0.173647649,3.673103027,6.752517997,0.892776135,4.24064209,6.75065204,0.229847818
3.716524658,7.003025086,0.974139494,4.396287231,7.000950838,0.114205458,3.630904541,7.002940091,0.878170683,4.369072266,7.000870349,0.134453078,3.643747559,7.002860393,0.884065684,4.305162964,7.000872418,0.174570952,3.673103027,7.002613436,0.891852592,4.238195801,7.000688591,0.230771144
3.716830444,7.253131705,0.97321591,4.392617798,7.250985369,0.115128776,3.631210327,7.253045281,0.877247104,4.365097046,7.250902333,0.135376386,3.643747559,7.25296057,0.883142123,4.302105103,7.250903713,0.175494258,3.673408813,7.252709047,0.890929048,4.23666687,7.250725141,0.231694469
3.71713623,7.503238974,0.972292323,4.388642578,7.501020378,0.116052096,3.631821899,7.503149729,0.876323528,4.361121826,7.500933963,0.136299694,3.643747559,7.503061488,0.88221856,4.299353027,7.500935059,0.176417564,3.6737146,7.502803431,0.890005509,4.235137939,7.500731253,0.232617682
3.71713623,7.753346649,0.971368735,4.384667358,7.751054574,0.116975413,3.631821899,7.753253224,0.875399955,4.357452393,7.75096608,0.137223003,3.643747559,7.753162324,0.881294997,4.296295166,7.750966374,0.17734087,3.674020386,7.752899215,0.889081965,4.233303223,7.750752584,0.233540952
3.717747803,8.003453797,0.970445148,4.37977478,8.001088517,0.117898729,3.632127686,8.00335685,0.874476382,4.352865601,8.000997831,0.138146311,3.644664917,8.003262897,0.880371435,4.293543091,8.000997831,0.178264177,3.6737146,8.002994613,0.888158422,4.232080078,8.000773916,0.234464221
3.718053589,8.253560772,0.969521563,4.375799561,8.251122034,0.118822043,3.632739258,8.253461624,0.873552804,4.348890381,8.25103014,0.139069621,3.644664917,8.253365428,0.879447866,4.290791016,8.25102944,0.179187484,3.674020386,8.253090467,0.887234878,4.230245361,8.250810466,0.235387546
3.718359375,8.503669197,0.968597972,4.371518555,8.501155764,0.119745358,3.633045044,8.503566366,0.872629227,4.345220947,8.50106112,0.139992925,3.644664917,8.503466528,0.878524302,4.288344727,8.501060461,0.180110789,3.674020386,8.503185794,0.886311335,4.229022217,8.500847017,0.236310872
3.718665161,8.753777268,0.967674382,4.367237549,8.751190224,0.120668676,3.63335083,8.753671555,0.871705648,4.341551514,8.75109208,0.14091623,3.645582275,8.753567273,0.877600739,4.285286865,8.751090873,0.181034092,3.674326172,8.753280137,0.885387796,4.2271875,8.750868348,0.237234141
3.718970947,9.003884466,0.966750796,4.362956543,9.001224015,0.121591991,3.633656616,9.003776572,0.87078207,4.337576294,9.0011237,0.141839538,3.645582275,9.003668658,0.876677174,4.28253479,9.001123051,0.181957402,3.674937744,9.003375424,0.884464254,4.226270142,9.000889679,0.238157411
3.718970947,9.253992253,0.965827207,4.359287109,9.251258526,0.122515309,3.634573975,9.253880828,0.869858494,4.333601074,9.251154893,0.142762843,3.645582275,9.253769342,0.875753612,4.280088501,9.251154254,0.182880707,3.674937744,9.253470822,0.883540711,4.224435425,9.25091101,0.23908068
3.719276733,9.504100192,0.964903618,4.354700317,9.501291586,0.123438622,3.634573975,9.503984749,0.86893492,4.329625854,9.50118704,0.143686153,3.646499634,9.503871173,0.874830046,4.277642212,9.501185569,0.183804014,3.674937744,9.503566017,0.882617169,4.223518066,9.500932342,0.240003949
3.71958252,9.754207156,0.963980033,4.351030884,9.751325154,0.124361936,3.634879761,9.754090536,0.868011338,4.326567993,9.751218812,0.144609461,3.647111206,9.753972425,0.873906481,4.274890137,9.751216793,0.184727319,3.675549316,9.753661791,0.881693624,4.221377563,9.750968892,0.240927275
3.720194092,10.00431347,0.96305645,4.346749878,10.001359,0.125285252,3.635491333,10.00419538,0.867087761,4.322592773,10.00125115,0.14553277,3.647111206,10.00407418,0.872982915,4.272749634,10.00124806,0.185650625,3.676160889,10.00375727,0.880770081,4.219848633,10.00099022,0.241850544
3.720499878,10.25442078,0.962132863,4.343080444,10.2513935,0.12620857,3.636102905,10.25430018,0.866164183,4.319840698,10.25128255,0.146456077,3.647416992,10.25417648,0.872059346,4.269997559,10.25128036,0.186573935,3.675855103,10.25385263,0.879846539,4.218625488,10.25102677,0.24277387
3.720805664,10.50452822,0.961209275,4.338799438,10.50142896,0.127131891,3.636408691,10.5044043,0.865240608,4.315559692,10.5013135,0.147379382,3.647416992,10.50427759,0.871135783,4.267857056,10.50131138,0.18749724,3.676466675,10.50394695,0.878923,4.217402344,10.50106332,0.243697195
3.720805664,10.75463596,0.960285687,4.335130005,10.75146241,0.128055205,3.636408691,10.75450913,0.864317031,4.312196045,10.75134597,0.148302692,3.648028564,10.75437886,0.870212218,4.265410767,10.75134171,0.188420543,3.676772461,10.75404232,0.877999457,4.215873413,10.75108466,0.244620464
3.720805664,11.00474275,0.959362102,4.331154785,11.00149639,0.128978521,3.637020264,11.00461525,0.863393448,4.308832397,11.00137782,0.149226,3.648640137,11.00448085,0.869288651,4.262964478,11.00137231,0.189343846,3.676772461,11.00413735,0.877075916,4.214956055,11.00110599,0.245543734
3.721417236,11.25485087,0.958438512,4.327485352,11.25153162,0.129901842,3.63732605,11.25472066,0.862469868,4.305774536,11.25140977,0.150149309,3.648640137,11.25458276,0.868365084,4.260518188,11.25140286,0.19026715,3.677078247,11.25423286,0.876152372,4.213427124,11.25112732,0.246467003
3.721723022,11.50495821,0.957514925,4.323815918,11.5015669,0.130825163,3.637631836,11.50482533,0.861546291,4.302105103,11.50144055,0.151072613,3.649251709,11.50468441,0.867441518,4.258683472,11.50143342,0.191190453,3.677689819,11.50432721,0.875228833,4.212203979,11.50113343,0.247390216
3.722028809,11.7550664,0.956591335,4.320452271,11.75160179,0.131748482,3.638243408,11.75493032,0.860622713,4.299047241,11.75147273,0.151995923,3.649557495,11.75478522,0.866517955,4.256848755,11.75146369,0.192113756,3.677689819,11.75442133,0.874305295,4.210980835,11.75116998,0.248313542
3.722028809,12.00517492,0.955667744,4.316477051,12.00163619,0.1326718,3.638549194,12.00503535,0.859699135,4.296295166,12.00150412,0.152919229,3.650169067,12.0048875,0.865594387,4.25409668,12.00149521,0.193037062,3.678301392,12.00451642,0.873381754,4.20975769,12.00120653,0.249236867
3.722334595,12.25528263,0.954744156,4.313113403,12.25167094,0.133595119,3.63885498,12.25514103,0.858775554,4.293237305,12.25153533,0.153842535,3.650474854,12.2549893,0.864670821,4.252261963,12.25152768,0.193960373,3.678301392,12.25461213,0.87245821,4.208840332,12.25124308,0.250160193
3.722334595,12.50538941,0.953820571,4.310055542,12.50170497,0.134518435,3.639466553,12.5052466,0.857851973,4.290485229,12.50156763,0.154765845,3.650474854,12.50509106,0.863747254,4.250427246,12.50155873,0.194883678,3.678912964,12.50470786,0.871534666,4.207617188,12.50127963,0.251083518
3.722946167,12.7554964,0.952896985,4.306691895,12.75173695,0.135441744,3.639772339,12.75535044,0.856928399,4.287121582,12.7515994,0.155689153,3.651086426,12.75519416,0.862823683,4.248592529,12.75159019,0.195806985,3.67921875,12.75480382,0.870611121,4.206394043,12.75130096,0.252006788
3.722640381,13.00560322,0.9519734,4.303022461,13.00177001,0.136365056,3.640383911,13.00545496,0.856004823,4.284981079,13.00163135,0.156612461,3.651086426,13.0052964,0.861900115,4.246452026,13.00162104,0.196730289,3.679830322,13.00490003,0.869687575,4.205170898,13.00133751,0.252930113
3.723251953,13.25571058,0.951049813,4.299658813,13.25180205,0.137288365,3.640383911,13.25556024,0.855081244,4.281617432,13.25166366,0.157535771,3.651697998,13.25539747,0.860976551,4.24461731,13.25165328,0.197653599,3.680136108,13.25499494,0.868764034,4.203947754,13.25137406,0.253853439
3.723557739,13.50581742,0.950126228,4.296906738,13.50183408,0.138211674,3.640995483,13.50566524,0.854157665,4.279476929,13.50169612,0.158459081,3.652003784,13.50549909,0.860052985,4.242782593,13.50168455,0.198576905,3.680441895,13.50509149,0.867840487,4.203030396,13.50141061,0.254776764
3.723863525,13.75592407,0.949202644,4.293848877,13.75186593,0.139134982,3.641607056,13.75577,0.853234088,4.276419067,13.75172852,0.159382392,3.652921143,13.75560054,0.85912942,4.240947876,13.75171556,0.19950021,3.680441895,13.75518688,0.866916944,4.202113037,13.75143195,0.255700033
3.723557739,14.00603104,0.948279058,4.290485229,14.00189947,0.140058296,3.641912842,14.00587506,0.852310509,4.274278564,14.00175993,0.160305698,3.652921143,14.0057018,0.858205856,4.239113159,14.00174669,0.200423515,3.681359253,14.00528277,0.865993399,4.201195679,14.00145328,0.256623303
3.723863525,14.25613675,0.947355477,4.288344727,14.25193306,0.140981611,3.642524414,14.25597946,0.851386933,4.271526489,14.25179316,0.161229011,3.653226929,14.25580235,0.857282294,4.237278442,14.25177709,0.201346818,3.681359253,14.25537843,0.865069856,4.20027832,14.25145939,0.257546516
3.724475098,14.50624424,0.94643189,4.284981079,14.50196668,0.141904926,3.643135986,14.50608425,0.850463356,4.268774414,14.50182594,0.162152323,3.653838501,14.50590275,0.856358732,4.235443726,14.50180819,0.202270124,3.681053467,14.505473,0.864146316,4.199360962,14.50148072,0.258469785
3.724169312,14.75635073,0.945508306,4.281923218,14.75200057,0.142828241,3.643441772,14.75618873,0.849539779,4.266939697,14.751858,0.163075632,3.654144287,14.75600292,0.855435172,4.234526367,14.75183937,0.203193429,3.682276611,14.75556837,0.863222773,4.19874939,14.75150205,0.259393054
3.724780884,15.00645723,0.944584722,4.279171143,15.00203384,0.143751555,3.643747559,15.00629275,0.848616205,4.264799194,15.001889,0.163998937,3.654755859,15.00610367,0.854511609,4.23269165,15.00187167,0.204116739,3.682582397,15.00566447,0.862299228,4.197526245,15.00152338,0.260316324
3.724780884,15.2565644,0.943661136,4.276724854,15.25206674,0.144674867,3.644053345,15.25639812,0.847692625,4.262047119,15.2519212,0.164922246,3.655367432,15.25620394,0.853588049,4.231468506,15.25190372,0.205040048,3.682888184,15.25576029,0.861375683,4.196608887,15.25155993,0.261239649
3.724780884,15.50667153,0.94273755,4.273972778,15.50209968,0.145598179,3.644664917,15.50650325,0.846769046,4.260212402,15.50195251,0.165845552,3.655673218,15.50630516,0.852664484,4.229939575,15.5019346,0.205963353,3.68319397,15.50585591,0.86045214,4.196303101,15.50155083,0.262162806
3.725392456,15.75677789,0.941813966,4.271526489,15.75213319,0.146521493,3.645276489,15.7566071,0.845845472,4.257766113,15.75198411,0.16676886,3.655979004,15.75640727,0.851740917,4.228410645,15.75196524,0.206886656,3.683805542,15.75595054,0.8595286,4.195079956,15.75158738,0.263086132
3.725392456,16.00688527,0.940890379,4.268774414,16.00216679,0.147444808,3.645582275,16.00671007,0.844921902,4.255931396,16.00201565,0.167692167,3.656590576,16.00650775,0.850817355,4.226881714,16.00199556,0.207809959,3.684111328,16.00604652,0.858605055,4.194162598,16.00162393,0.264009457
3.725392456,16.25699214,0.939966794,4.266633911,16.25219935,0.148368119,3.646193848,16.25681345,0.843998329,4.253790894,16.25204663,0.168615472,3.656896362,16.25660995,0.849893787,4.225658569,16.25202609,0.208733262,3.684417114,16.25614128,0.857681514,4.193245239,16.25166048,0.264932783
3.725698242,16.50709922,0.939043208,4.264187622,16.50223192,0.14929143,3.646499634,16.50691847,0.843074751,4.251956177,16.50207742,0.169538776,3.657507935,16.50671139,0.848970222,4.223823853,16.50205809,0.209656571,3.685028687,16.50623623,0.856757973,4.192633667,16.50168181,0.265856052
3.726004028,16.75720742,0.938119618,4.262047119,16.75226546,0.150214744,3.647416992,16.75702338,0.842151173,4.249509888,16.75210932,0.170462084,3.658425293,16.7568129,0.848046657,4.222600708,16.75209009,0.21057988,3.685334473,16.75633186,0.855834429,4.192022095,16.75168792,0.266779265
3.726309814,17.00731432,0.937196033,4.25960083,17.00229846,0.151138056,3.647722778,17.00712872,0.841227593,4.248286743,17.00214021,0.171385389,3.658425293,17.00691513,0.847123089,4.221071777,17.00212227,0.211503189,3.685946045,17.0064273,0.854910886,4.19079895,17.00172447,0.267702591
3.726309814,17.25742169,0.936272446,4.257154541,17.25233203,0.152061371,3.648334351,17.25723364,0.840304015,4.24614624,17.252172,0.172308697,3.659036865,17.25701741,0.84619952,4.220154419,17.25215346,0.212426495,3.686557617,17.25652262,0.853987344,4.190493164,17.25176102,0.268625916
3.727227173,17.50752865,0.93534886,4.25562561,17.50236493,0.152984683,3.648945923,17.50733795,0.83938044,4.244311523,17.50220495,0.173232009,3.659342651,17.50712009,0.845275951,4.218625488,17.50218468,0.213349801,3.686863403,17.50661778,0.853063802,4.189575806,17.50178235,0.269549186
3.726921387,17.75763556,0.934425275,4.253179321,17.75239766,0.153907994,3.649557495,17.75744268,0.838456862,4.242782593,17.75223776,0.174155321,3.659648438,17.75722291,0.84435238,4.217402344,17.7522166,0.214273109,3.687474976,17.75671338,0.852140258,4.188658447,17.7518189,0.270472511
3.727532959,18.00774287,0.933501688,4.251038818,18.00243105,0.154831308,3.649863281,18.00754776,0.837533284,4.240947876,18.00226999,0.17507863,3.66026001,18.00732626,0.843428808,4.216790771,18.00224826,0.215196416,3.687780762,18.00680906,0.851216714,4.188352661,18.00185545,0.271395837
3.727227173,18.25784965,0.932578103,4.249509888,18.25246418,0.155754621,3.650474854,18.25765228,0.836609707,4.239724731,18.25230182,0.176001938,3.660565796,18.25742922,0.842505237,4.215567627,18.25227936,0.216119722,3.688086548,18.25690375,0.850293174,4.187741089,18.25187679,0.272319106
3.727532959,18.50795633,0.931654519,4.247369385,18.50249694,0.156677933,3.65078064,18.50775728,0.835686129,4.237278442,18.50233376,0.176925247,3.661483154,18.5075309,0.841581671,4.214344482,18.5023092,0.217043023,3.688392334,18.50699869,0.849369633,4.187129517,18.50191334,0.273242431
3.728144531,18.75806382,0.930730931,4.245534668,18.75252891,0.157601241,3.651392212,18.75786196,0.834762552,4.236055298,18.75236566,0.177848555,3.66178894,18.75763307,0.840658104,4.21373291,18.75233966,0.217966326,3.689003906,18.75709338,0.848446093,4.186212158,18.75193467,0.274165701
3.728144531,19.00817058,0.929807346,4.243394165,19.00256152,0.158524552,3.652003784,19.00796646,0.833838975,4.234526367,19.00239895,0.178771869,3.662400513,19.00773567,0.839734534,4.212509766,19.00237229,0.218889637,3.689615479,19.00718856,0.847522551,4.185906372,19.00197122,0.275089026
3.728144531,19.25827835,0.928883758,4.241865234,19.2525941,0.159447863,3.652615356,19.25807066,0.8329154,4.233303223,19.25243198,0.179695181,3.663012085,19.25783762,0.838810967,4.211592407,19.25240325,0.219812941,3.690227051,19.25728431,0.846599007,4.184989014,19.25200777,0.276012352
3.728450317,19.50838524,0.927960173,4.240336304,19.50262682,0.160371174,3.652921143,19.50817331,0.83199183,4.231774292,19.50246425,0.180618491,3.663929443,19.50794102,0.837887395,4.210369263,19.50243427,0.220736247,3.690838623,19.50738037,0.845675461,4.184071655,19.50204432,0.276935677
3.728450317,19.75849321,0.927036583,4.237890015,19.7526597,0.161294486,3.653532715,19.75827755,0.831068255,4.230245361,19.75249634,0.1815418,3.664235229,19.75804319,0.836963827,4.209451904,19.75246523,0.221659551,3.690838623,19.75747716,0.844751913,4.183765869,19.75206565,0.277858947
3.728756104,20.00860004,0.926112998,4.23666687,20.00269171,0.162217795,3.653838501,20.00838069,0.830144684,4.229328003,20.00252835,0.182465109,3.664541016,20.00814542,0.836040259,4.208534546,20.00249674,0.222582858,3.691450195,20.00757135,0.843828375,4.183154297,20.00208698,0.278782216
3.72906189,20.25870687,0.925189413,4.235137939,20.25272363,0.163141104,3.654450073,20.25848333,0.829221114,4.227799072,20.25255992,0.183388416,3.665152588,20.258248,0.835116689,4.207005615,20.25252758,0.223506163,3.692061768,20.25766634,0.842904834,4.182848511,20.25212353,0.279705541
3.72906189,20.50881464,0.924265825,4.233914795,20.50275694,0.164064417,3.655061646,20.50858852,0.828297535,4.226575928,20.50259158,0.184311723,3.66576416,20.50835115,0.834193118,4.206394043,20.50255994,0.224429473,3.692367554,20.50776156,0.841981292,4.182236938,20.50214486,0.280628811
3.729367676,20.75892246,0.923342236,4.232080078,20.75278995,0.16498773,3.655367432,20.75869221,0.827373962,4.225352783,20.75262232,0.185235027,3.666069946,20.75845414,0.833269547,4.205782471,20.75259273,0.225352784,3.693284912,20.75785597,0.841057752,4.181625366,20.75219663,0.281552193
3.72906189,21.0090301,0.922418648,4.230856934,21.00282224,0.165911039,3.655979004,21.00879718,0.826450383,4.224129639,21.00265311,0.186158332,3.666375732,21.00855643,0.832345979,4.204865112,21.0026255,0.226276096,3.693284912,21.007951,0.840134211,4.181013794,21.00221796,0.282475462
3.729367676,21.25913787,0.92149506,4.229328003,21.25285491,0.16683435,3.656590576,21.25890206,0.825526806,4.222600708,21.25268384,0.187081636,3.667598877,21.25865915,0.831422409,4.203947754,21.25265802,0.227199407,3.694202271,21.25804637,0.839210668,4.180402222,21.25225451,0.283398787
3.729979248,21.50924468,0.920571475,4.227799072,21.50288698,0.167757659,3.657507935,21.50900658,0.824603229,4.221377563,21.50271415,0.188004938,3.667598877,21.50876181,0.830498839,4.203336182,21.50269205,0.228122723,3.694508057,21.50814123,0.838287127,4.179790649,21.50226063,0.284322
3.730285034,21.75935302,0.919647884,4.226575928,21.75291849,0.168680966,3.657813721,21.75911076,0.823679654,4.220460205,21.75274487,0.188928242,3.668516235,21.75886527,0.829575267,4.202418823,21.75272657,0.229046041,3.695425415,21.75823812,0.837363579,4.179790649,21.75229718,0.285245326
3.73059082,22.0094617,0.918724292,4.225046997,22.00294979,0.169604272,3.658425293,22.00921629,0.822756074,4.219542847,22.00277549,0.189851546,3.669127808,22.0089687,0.828651694,4.201807251,22.00276071,0.229969357,3.695731201,22.00833386,0.836440035,4.179179077,22.00231851,0.286168595
3.730285034,22.25956908,0.917800705,4.224129639,22.25298152,0.17052758,3.659036865,22.25932154,0.821832494,4.218319702,22.25280753,0.190774855,3.670045166,22.25907177,0.827728123,4.200889893,22.25279421,0.230892672,3.696954346,22.25842869,0.835516494,4.178567505,22.25233984,0.287091865
3.730285034,22.50967697,0.916877116,4.222600708,22.50301365,0.171450889,3.659342651,22.50942653,0.820908916,4.216790771,22.50283913,0.191698162,3.66973938,22.50917516,0.826804551,4.20027832,22.50282719,0.231815984,3.697260132,22.50852377,0.834592952,4.178261719,22.50236117,0.288015134
3.731202393,22.75978556,0.915953525,4.221377563,22.75304649,0.172374201,3.659954224,22.75953292,0.819985333,4.216484985,22.75287032,0.192621468,3.670962524,22.75927853,0.825880978,4.199360962,22.75286076,0.232739299,3.697565918,22.75861939,0.833669409,4.177650146,22.7523825,0.288938403
3.730896606,23.00989407,0.915029933,4.219848633,23.00307767,0.173297507,3.660565796,23.00963858,0.819061752,4.215261841,23.00290112,0.193544772,3.671574097,23.0093811,0.824957409,4.19874939,23.00289446,0.233662614,3.698483276,23.00871605,0.832745861,4.17734436,23.00238861,0.289861616
3.731202393,23.26000242,0.914106343,4.218931274,23.25310906,0.174220813,3.661483154,23.25974282,0.818138176,4.214038696,23.25293276,0.194468079,3.672185669,23.25948345,0.824033841,4.197832031,23.25292845,0.23458593,3.699094849,23.25881187,0.831822317,4.176732788,23.25242516,0.290784942
3.731508179,23.51010935,0.913182757,4.218013916,23.50313985,0.175144118,3.66178894,23.50984672,0.817214602,4.213121338,23.50296327,0.195391382,3.672491455,23.50958453,0.823110277,4.197220459,23.5029618,0.235509243,3.699400635,23.50890787,0.830898772,4.176427002,23.5024465,0.291708211
