Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li
1C,,,1D,,,2C,,,2D,,,5C,,,5D,,,10C,,,10D,,
3.755359497,50.52170127,0.816284723,4.155939331,50.5065627,0.285936181,3.734871826,50.52135824,0.721782555,4.154716187,50.50629289,0.305873876,3.745268555,50.52069561,0.727589643,4.133005371,50.50634347,0.345379217,3.769119873,50.51931294,0.735261754,4.102732544,50.50522207,0.40071767
3.755665283,50.77180623,0.81537525,4.155021973,50.75659387,0.286845386,3.735789185,50.77146339,0.720873082,4.153798828,50.75632332,0.306783078,3.745880127,50.77079913,0.726680176,4.13147644,50.75637286,0.346288415,3.769731445,50.76940753,0.734352319,4.101203613,50.75525862,0.401626894
3.755665283,51.02191209,0.814465774,4.154104614,51.00662409,0.287754587,3.736400757,51.02156964,0.719963605,4.15288147,51.00635308,0.307692277,3.746185913,51.02090235,0.72577071,4.130253296,51.00640162,0.347197611,3.770343018,51.01950376,0.733442878,4.099980469,51.00529517,0.402536117
3.755971069,51.27201656,0.813556303,4.153187256,51.25665655,0.288663795,3.736706543,51.27167475,0.719054132,4.151964111,51.25638303,0.308601477,3.747103271,51.27100586,0.724861242,4.129335938,51.2564315,0.34810681,3.771260376,51.26959896,0.732533441,4.098757324,51.25533172,0.403445341
3.756582642,51.52212072,0.812646834,4.152575684,51.50668898,0.289573004,3.737318115,51.5217809,0.718144655,4.150740967,51.50641238,0.309510674,3.747409058,51.5211102,0.723951772,4.128418579,51.50646181,0.349016011,3.771260376,51.51969447,0.731624003,4.09753418,51.50536827,0.404354565
3.756888428,51.77222536,0.811737362,4.151352539,51.75672176,0.290482214,3.738235474,51.77188807,0.717235174,4.149823608,51.75644236,0.310419874,3.74802063,51.77121312,0.723042307,4.126583862,51.75649176,0.349925211,3.772177734,51.76978996,0.730714565,4.096005249,51.75537438,0.405263678
3.756888428,52.02233027,0.81082789,4.150435181,52.00675269,0.291391418,3.73854126,52.02199445,0.716325697,4.14890625,52.00647239,0.311329075,3.748632202,52.02131693,0.722132838,4.125054932,52.00652308,0.350834416,3.772789307,52.01988421,0.729805131,4.094476318,52.00539571,0.406172847
3.757194214,52.2724353,0.809918417,4.149517822,52.25678484,0.292300626,3.739152832,52.27210002,0.715416222,4.147988892,52.25650316,0.312238277,3.749243774,52.27142082,0.72122337,4.123831787,52.25655466,0.351743622,3.773095093,52.26997903,0.728895696,4.093253174,52.25543226,0.40708207
3.7575,52.52254085,0.809008942,4.148600464,52.5068165,0.293209832,3.74007019,52.52220626,0.714506745,4.147377319,52.50653417,0.313147481,3.749855347,52.52152449,0.720313902,4.122608643,52.5065858,0.352652826,3.773706665,52.52007412,0.727986259,4.091724243,52.50545359,0.407991239
3.757805786,52.77264649,0.808099467,4.147988892,52.7568487,0.29411904,3.740375977,52.77231248,0.713597267,4.145848389,52.75656486,0.314056683,3.750772705,52.77162832,0.719404433,4.121691284,52.75661562,0.353562025,3.774624023,52.77016947,0.727076821,4.090195313,52.75549014,0.408900463
3.758111572,53.02275186,0.807189993,4.146459961,53.00688229,0.295028253,3.740987549,53.02241966,0.712687787,4.14493103,53.00659553,0.314965886,3.751078491,53.02173116,0.718494969,4.12046814,53.00664623,0.354471227,3.775541382,53.02026447,0.726167385,4.088972168,53.00551148,0.409809631
3.758417358,53.27285598,0.806280524,4.145542603,53.25691393,0.295937459,3.741599121,53.27252648,0.711778307,4.1434021,53.25662506,0.315875084,3.751690063,53.27183336,0.717585506,4.118939209,53.25667773,0.355380433,3.776152954,53.27035907,0.72525795,4.087749023,53.25554803,0.410718855
3.758417358,53.52296158,0.805371049,4.145236816,53.50694595,0.296846666,3.742516479,53.52263337,0.710868828,4.142484741,53.50665486,0.316784283,3.752301636,53.52193638,0.71667604,4.117716064,53.50670903,0.356289638,3.776764526,53.52045266,0.724348519,4.086220093,53.50558458,0.411628079
3.759334717,53.77306693,0.804461575,4.143707886,53.75697906,0.297755877,3.743128052,53.77274032,0.709959348,4.141261597,53.7566857,0.317693487,3.752913208,53.77203919,0.715766576,4.11649292,53.75674072,0.357198844,3.777376099,53.77054755,0.723439083,4.084996948,53.75562113,0.412537303
3.759334717,54.02317273,0.803552099,4.142178955,54.00701148,0.298665086,3.74404541,54.02284734,0.709049868,4.140038452,54.00671645,0.318602689,3.75352478,54.02214085,0.714857115,4.114963989,54.00677255,0.35810805,3.777681885,54.02064189,0.722529649,4.083468018,54.00564246,0.413446471
3.759640503,54.27327885,0.802642622,4.141261597,54.25704451,0.299574297,3.744351196,54.27295409,0.708140389,4.139121094,54.25674687,0.319511891,3.754136353,54.27224351,0.713947651,4.113435059,54.25680437,0.359017257,3.778293457,54.27073715,0.721620211,4.082244873,54.25567901,0.414355695
3.760252075,54.52338412,0.801733149,4.140038452,54.5070765,0.300483504,3.744962769,54.52306112,0.707230909,4.137592163,54.50677752,0.320421093,3.754747925,54.52234539,0.713038189,4.1125177,54.5068366,0.359926465,3.778905029,54.52083189,0.720710776,4.080410156,54.50573078,0.415264974
3.759946289,54.77349048,0.800823671,4.139121094,54.75710749,0.301392708,3.745268555,54.77316702,0.706321433,4.136674805,54.75680879,0.321330298,3.755053711,54.77244907,0.712128722,4.110682983,54.75686792,0.36083567,3.779822388,54.77092578,0.719801344,4.079492798,54.75575211,0.416174143
3.760557861,55.02359655,0.799914194,4.137897949,55.0071401,0.302301917,3.746491699,55.02327328,0.705411955,4.135757446,55.0068402,0.322239503,3.755971069,55.02255117,0.711219259,4.109459839,55.00689894,0.361744874,3.78043396,55.02101998,0.71889191,4.077963867,55.00577344,0.417083311
3.760863647,55.27370208,0.79900472,4.136674805,55.25717191,0.303211124,3.746797485,55.27338012,0.704502476,4.134228516,55.25687166,0.323148708,3.756582642,55.27265355,0.710309796,4.108236694,55.25692995,0.362654077,3.780739746,55.27111438,0.717982476,4.07612915,55.25579477,0.41799248
3.760863647,55.52380778,0.798095244,4.13545166,55.50720307,0.304120328,3.747409058,55.52348608,0.703593,4.132699585,55.50690268,0.324057912,3.757194214,55.52275539,0.709400335,4.106707764,55.50696013,0.363563278,3.781657104,55.52120867,0.717073042,4.075211792,55.5058161,0.418901648
3.761169434,55.77391373,0.797185768,4.134228516,55.75723508,0.305029536,3.747714844,55.77359209,0.702683523,4.131782227,55.75693304,0.324967113,3.757805786,55.772857,0.708490875,4.105484619,55.75699143,0.364472483,3.782574463,55.77130299,0.716163608,4.073377075,55.75586787,0.419810927
3.76147522,56.02401913,0.796276294,4.133311157,56.00726842,0.305938748,3.748632202,56.02369757,0.701774049,4.130253296,56.00696456,0.325876319,3.758417358,56.02295922,0.707581412,4.103649902,56.00702231,0.365381686,3.782880249,56.02139829,0.715254171,4.072153931,56.0058892,0.420720096
3.762086792,56.27412486,0.795366819,4.132088013,56.25730141,0.306847959,3.749243774,56.27380386,0.700864571,4.129335938,56.25699587,0.326785524,3.759334717,56.27306131,0.70667195,4.102732544,56.2570534,0.36629089,3.783491821,56.27149348,0.714344734,4.070930786,56.25592576,0.421629319
3.762086792,56.52423034,0.794457344,4.130864868,56.50733459,0.30775717,3.749549561,56.52391013,0.699955094,4.128418579,56.50702706,0.327694728,3.759946289,56.52316356,0.705762487,4.101509399,56.5070837,0.367200091,3.784103394,56.5215878,0.7134353,4.069707642,56.50596231,0.422538543
3.762392578,56.77433598,0.793547869,4.129335938,56.75736641,0.308666377,3.750466919,56.77401596,0.699045618,4.126278076,56.75705788,0.328603931,3.760557861,56.77326711,0.70485302,4.099980469,56.75711449,0.368109294,3.78440918,56.77168224,0.712525866,4.068484497,56.75599886,0.423447767
3.762698364,57.0244421,0.792638392,4.128112793,57.00739838,0.309575584,3.750772705,57.02412146,0.698136144,4.125666504,57.00708776,0.32951313,3.760863647,57.02337091,0.703943551,4.098451538,57.00714465,0.369018494,3.785020752,57.02177657,0.711616432,4.066955566,57.00602019,0.424356936
3.763309937,57.27454867,0.791728914,4.126583862,57.25743102,0.310484794,3.751690063,57.27422558,0.697226674,4.123831787,57.25711885,0.330422334,3.76147522,57.27347488,0.703034082,4.097228394,57.25717555,0.369927698,3.78593811,57.2718711,0.710706997,4.065732422,57.25605674,0.425266159
3.763309937,57.52465522,0.790819436,4.125360718,57.50746373,0.311394003,3.751690063,57.52433071,0.696317201,4.122608643,57.50715085,0.331331542,3.762392578,57.52357841,0.702124615,4.095393677,57.50720571,0.370836898,3.786549683,57.52196549,0.709797563,4.064203491,57.50607807,0.426175328
3.763615723,57.77476127,0.789909959,4.124443359,57.75749574,0.312303211,3.752607422,57.77443598,0.695407727,4.121385498,57.7571815,0.332240744,3.76300415,57.77368145,0.701215149,4.094170532,57.75723596,0.371746099,3.787161255,57.77205938,0.708888131,4.062674561,57.75611462,0.427084552
3.763615723,58.02486665,0.789000485,4.122914429,58.00752719,0.313212416,3.75352478,58.02454068,0.694498256,4.120162354,58.00721315,0.33314995,3.763309937,58.02378543,0.70030568,4.092641602,58.00726571,0.372655298,3.787772827,58.0221537,0.707978697,4.06114563,58.00613595,0.42799372
3.764227295,58.27497218,0.78809101,4.121691284,58.25755935,0.314121624,3.753830566,58.27464608,0.693588782,4.118939209,58.25724427,0.334059154,3.764227295,58.27388853,0.699396214,4.091112671,58.25729654,0.373564501,3.788384399,58.27224771,0.707069264,4.060228271,58.25615728,0.428902889
3.764533081,58.52507822,0.787181534,4.120162354,58.50759116,0.31503083,3.754442139,58.52475108,0.692679309,4.117410278,58.50727509,0.334968357,3.764227295,58.52399195,0.698486747,4.08958374,58.50732816,0.374473707,3.788995972,58.52234213,0.70615983,4.058699341,58.50619383,0.429812112
3.764838867,58.77518431,0.786272057,4.119244995,58.75762236,0.315940035,3.755053711,58.77485619,0.691769836,4.116187134,58.75730589,0.33587756,3.765450439,58.77409611,0.697577278,4.08805481,58.75735918,0.375382911,3.789607544,58.77243592,0.705250398,4.057476196,58.75623038,0.430721336
3.764838867,59.02528967,0.785362583,4.117716064,59.00765475,0.316849243,3.755359497,59.02496228,0.690860359,4.114658203,59.00733605,0.336786761,3.766062012,59.0242,0.696667809,4.086831665,59.00739112,0.376292118,3.78991333,59.02253014,0.704340964,4.055947266,59.00628215,0.431630615
3.765450439,59.27539581,0.784453106,4.11649292,59.25768748,0.317758453,3.755971069,59.27506764,0.689950885,4.113740845,59.25736632,0.337695962,3.766367798,59.27430363,0.695758341,4.085608521,59.25742191,0.377201321,3.791136475,59.27262423,0.703431531,4.054418335,59.2563187,0.432539839
3.765450439,59.52550066,0.783543634,4.114963989,59.50772049,0.318667664,3.756582642,59.52517285,0.689041411,4.112211914,59.50739818,0.338605168,3.767285156,59.52440726,0.694848874,4.084385376,59.50745245,0.378110523,3.792053833,59.52271982,0.702522093,4.05319519,59.50634003,0.433449008
3.766062012,59.77560608,0.78263416,4.114046631,59.75775344,0.319576875,3.7575,59.77527703,0.688131942,4.110377197,59.75742942,0.339514373,3.767590942,59.77451047,0.693939407,4.082856445,59.75748309,0.379019725,3.792359619,59.77281443,0.701612658,4.051972046,59.75636137,0.434358176
3.766367798,60.02571205,0.781724683,4.1125177,60.0077863,0.320486085,3.757805786,60.02538163,0.68722247,4.109154053,60.00746083,0.340423578,3.768508301,60.02461493,0.693029937,4.081327515,60.00751454,0.37992893,3.792665405,60.02290796,0.700703227,4.050748901,60.0063827,0.435267345
3.766367798,60.2758185,0.780815205,4.111294556,60.25782026,0.3213953,3.759028931,60.27548665,0.686312998,4.107930908,60.25749147,0.34133278,3.769119873,60.27471931,0.692120466,4.08010437,60.25754507,0.380838132,3.79388855,60.27300292,0.69979379,4.049525757,60.25640403,0.436176513
3.76697937,60.52592489,0.779905728,4.109459839,60.5078521,0.322304507,3.759334717,60.52559133,0.685403526,4.106096191,60.50752269,0.342241985,3.769425659,60.52482444,0.691210993,4.078269653,60.50757565,0.381747334,3.794194336,60.52309771,0.698884355,4.048302612,60.50644058,0.437085737
3.76697937,60.77603058,0.778996252,4.108236694,60.75788295,0.32321371,3.759640503,60.7756963,0.684494053,4.104567261,60.75755312,0.343151186,3.770037231,60.77492992,0.690301518,4.076740723,60.75760575,0.382656535,3.794805908,60.77319328,0.697974916,4.046467896,60.75646191,0.437994905
3.767285156,61.02613699,0.778086775,4.10701355,61.00791492,0.324122917,3.760252075,61.02580096,0.683584582,4.103649902,61.00758341,0.344060387,3.770648804,61.02503476,0.689392046,4.075517578,61.00763704,0.383565739,3.79541748,61.02328848,0.697065479,4.045244751,61.00649846,0.438904129
3.767896729,61.27624281,0.777177299,4.105484619,61.25794769,0.325032127,3.761169434,61.27590662,0.682675107,4.102120972,61.25761363,0.344969588,3.771260376,61.27513897,0.688482576,4.074294434,61.25766752,0.384474941,3.796334839,61.27338337,0.696156043,4.044021606,61.25651979,0.439813298
3.767896729,61.52634889,0.776267822,4.104261475,61.50797969,0.325941334,3.761781006,61.52601231,0.681765632,4.100592041,61.50764401,0.345878789,3.771566162,61.52524349,0.687573105,4.072765503,61.50769897,0.385384146,3.796640625,61.52347784,0.695246609,4.042492676,61.50655634,0.440722522
3.768508301,61.77645452,0.775358347,4.102732544,61.75801291,0.326850546,3.762086792,61.77611787,0.680856157,4.099368896,61.75767501,0.346787993,3.772483521,61.77534849,0.686663633,4.071236572,61.75773017,0.386293351,3.797252197,61.7735722,0.694337175,4.041575317,61.75657767,0.44163169
3.768814087,62.02656031,0.774448872,4.101203613,62.0080459,0.327759757,3.76300415,62.02622325,0.679946683,4.097839966,62.0077061,0.347697197,3.772789307,62.02545285,0.685754162,4.070013428,62.007761,0.387202554,3.798169556,62.02366604,0.693427743,4.040352173,62.006599,0.442540859
3.768814087,62.2766653,0.773539399,4.099980469,62.25807857,0.328668966,3.763615723,62.27632845,0.679037209,4.096311035,62.25773837,0.348606405,3.773706665,62.27555714,0.684844692,4.068790283,62.25778991,0.38811175,3.798475342,62.27376007,0.69251831,4.039434814,62.25660512,0.443449972
3.769425659,62.52677096,0.772629924,4.098451538,62.50811198,0.329578179,3.763921509,62.52643312,0.678127738,4.094782104,62.50777032,0.349515612,3.774012451,62.52566242,0.683935218,4.067567139,62.50781988,0.38902095,3.7993927,62.52385542,0.691608872,4.037905884,62.50664167,0.444359196
3.769731445,62.77687746,0.771720446,4.097228394,62.75814403,0.330487386,3.764533081,62.7765396,0.67721826,4.093253174,62.75780177,0.350424818,3.774624023,62.77576771,0.683025745,4.065732422,62.75784952,0.389930148,3.799698486,62.7739502,0.690699437,4.036682739,62.75667822,0.445268419
3.769731445,63.02698413,0.770810967,4.095699463,63.00817678,0.331396596,3.764838867,63.02664531,0.676308784,4.091724243,63.0078321,0.351334019,3.775847168,63.02587368,0.682116268,4.064509277,63.00788085,0.390839353,3.800615845,63.02404619,0.689789997,4.035459595,63.00669955,0.446177588
3.770343018,63.2770905,0.769901489,4.094476318,63.25820981,0.332305807,3.765756226,63.27675068,0.67539931,4.090806885,63.2578629,0.352243222,3.77645874,63.27597898,0.681206795,4.062674561,63.25791158,0.391748556,3.801533203,63.2741404,0.688880563,4.034542236,63.25672088,0.447086756
3.770343018,63.52719709,0.768992011,4.092947388,63.50824368,0.333215021,3.766367798,63.52685681,0.674489833,4.089277954,63.50789443,0.353152427,3.777070313,63.52608342,0.680297324,4.061757202,63.5079431,0.392657761,3.801838989,63.52423546,0.687971127,4.033013306,63.50674221,0.447995925
3.770648804,63.77730312,0.768082534,4.091724243,63.75827714,0.334124234,3.76697937,63.77696068,0.673580365,4.087749023,63.75792676,0.354061636,3.777681885,63.77618838,0.679387851,4.060228271,63.75797457,0.393566967,3.802450562,63.77433027,0.687061691,4.032095947,63.75676354,0.448905093
3.77095459,64.02740943,0.767173057,4.090501099,64.00831032,0.335033446,3.767590942,64.02706587,0.672670891,4.086525879,64.00795778,0.35497084,3.777681885,64.02629418,0.678478376,4.059005127,64.008006,0.394476172,3.803062134,64.02442525,0.686152255,4.030567017,64.00678487,0.449814262
3.771260376,64.27751509,0.766263581,4.088666382,64.25834219,0.335942652,3.768202515,64.27717204,0.671761414,4.085302734,64.25798947,0.355880046,3.778599243,64.27639883,0.677568904,4.057781982,64.25803635,0.395385373,3.803673706,64.27451917,0.685242822,4.029343872,64.25680621,0.45072343
3.771871948,64.52762106,0.765354105,4.087443237,64.50837383,0.336851858,3.768508301,64.5272767,0.670851943,4.083468018,64.50802011,0.356789248,3.778905029,64.5265038,0.676659432,4.056558838,64.50806726,0.396294577,3.804285278,64.52461274,0.684333391,4.028120728,64.50682754,0.451632599
3.772177734,64.77772636,0.764444631,4.085914307,64.7584068,0.337761069,3.769119873,64.77738123,0.669942472,4.082550659,64.75805183,0.357698454,3.779822388,64.7766089,0.675749959,4.055335693,64.75809791,0.397203779,3.805202637,64.77470724,0.683423957,4.026897583,64.75684887,0.452541767
3.772177734,65.02783204,0.763535156,4.084996948,65.00843946,0.338670279,3.769731445,65.02748664,0.669032998,4.081327515,65.00808195,0.358607655,3.780128174,65.02671427,0.674840484,4.053806763,65.00812944,0.398112985,3.806119995,65.02480165,0.682514522,4.025980225,65.0068702,0.453450936
3.772483521,65.27793793,0.76262568,4.083162231,65.25847191,0.339579488,3.770343018,65.27759281,0.668123521,4.079798584,65.25811315,0.359516859,3.780739746,65.27681958,0.673931011,4.052583618,65.25816084,0.39902219,3.806425781,65.27489712,0.681605084,4.024451294,65.25690675,0.454360159
3.773095093,65.52804438,0.761716202,4.081939087,65.50850489,0.340488699,3.770648804,65.52769981,0.667214041,4.077963867,65.50814425,0.360426063,3.781657104,65.52692478,0.673021537,4.051360474,65.50819142,0.399931392,3.80734314,65.52499246,0.680695647,4.023228149,65.5069433,0.455269383
3.773095093,65.77814991,0.760806728,4.080410156,65.75853728,0.341397907,3.771566162,65.77780562,0.666304565,4.076740723,65.75817534,0.361335267,3.782268677,65.77702995,0.672112064,4.050137329,65.75822236,0.400840595,3.808566284,65.77508653,0.679786214,4.022005005,65.75696463,0.456178552
3.773400879,66.02825661,0.759897249,4.079492798,66.00857062,0.342307119,3.771871948,66.02791182,0.665395088,4.075211792,66.00820642,0.362244471,3.782880249,66.02713466,0.671202592,4.048608398,66.00825127,0.401749791,3.80887207,66.02518096,0.678876779,4.021393433,66.00698596,0.45708772
3.773706665,66.27836195,0.758987775,4.077352295,66.2586035,0.34321633,3.772789307,66.27801835,0.66448561,4.074294434,66.25823548,0.363153668,3.783186035,66.27724033,0.670293117,4.047385254,66.25827971,0.402658985,3.809789429,66.27527545,0.677967345,4.020170288,66.25700729,0.457996889
3.774318237,66.52846699,0.758078302,4.076434937,66.50863574,0.344125538,3.773095093,66.52812482,0.663576132,4.072459717,66.50826607,0.36406287,3.784103394,66.52734517,0.669383645,4.046162109,66.50830896,0.403568183,3.810095215,66.52536992,0.67705791,4.01925293,66.50704384,0.458906113
3.774624023,66.77857313,0.757168825,4.074906006,66.75866846,0.345034748,3.773706665,66.77823066,0.662666656,4.071236572,66.75829702,0.364972073,3.784714966,66.77745049,0.668474171,4.044938965,66.75833781,0.404477379,3.811012573,66.7754637,0.676148479,4.018029785,66.75708039,0.459815336
3.774624023,67.02867928,0.756259348,4.073682861,67.00870123,0.345943958,3.774012451,67.02833704,0.661757178,4.070013428,67.00832788,0.365881276,3.785326538,67.02755585,0.667564697,4.044021606,67.00836705,0.405386576,3.811624146,67.02555703,0.675239048,4.017112427,67.00710173,0.460724505
3.775541382,67.27878522,0.755349872,4.072153931,67.25873489,0.346853171,3.775235596,67.27844418,0.660847698,4.068484497,67.25835892,0.36679048,3.785632324,67.27766083,0.666655224,4.04218689,67.25839548,0.40629577,3.812235718,67.27564951,0.674329621,4.015583496,67.25713828,0.461633729
3.775541382,67.52888999,0.7544404,4.070930786,67.50876921,0.347762387,3.775541382,67.52855108,0.659938218,4.067261353,67.50838925,0.367699681,3.786549683,67.52776641,0.665745749,4.041269531,67.50842472,0.407204967,3.81284729,67.52574299,0.67342019,4.014360352,67.50717483,0.462542952
3.775847168,67.77899506,0.753530927,4.069707642,67.75880269,0.3486716,3.77645874,67.77865788,0.659028739,4.066038208,67.75841989,0.368608884,3.787161255,67.777871,0.664836278,4.040046387,67.75845451,0.408114167,3.813458862,67.77583658,0.672510759,4.013442993,67.75721138,0.463452176
3.77645874,68.0291008,0.752621452,4.068178711,68.00883612,0.349580812,3.777070313,68.02876432,0.658119261,4.06512085,68.00845032,0.369518085,3.787772827,68.02797611,0.663926805,4.038517456,68.00848294,0.409023361,3.814376221,68.02593045,0.671601327,4.012219849,68.00724793,0.4643614
3.777070313,68.27920703,0.751711974,4.067261353,68.2588686,0.350490021,3.777681885,68.27887191,0.657209779,4.063591919,68.25848131,0.370427289,3.787772827,68.27808175,0.66301733,4.037600098,68.25851188,0.409932557,3.814987793,68.27602424,0.670691895,4.010996704,68.25728448,0.465270624
3.777070313,68.52931283,0.750802499,4.066038208,68.50890185,0.351399233,3.777681885,68.5289773,0.656300304,4.062062988,68.50851178,0.37133649,3.788995972,68.52818704,0.662107856,4.036376953,68.50854032,0.410841751,3.815599365,68.52611877,0.66978246,4.00977356,68.50730581,0.466179792
3.777376099,68.77941914,0.749893021,4.064815063,68.75893491,0.352308444,3.778599243,68.77908308,0.655390829,4.060534058,68.75854293,0.372245695,3.789301758,68.77829167,0.661198385,4.035153809,68.75856853,0.411750945,3.816516724,68.77621367,0.668873024,4.009161987,68.75732714,0.467088961
3.777681885,69.02952601,0.748983542,4.063286133,69.00896735,0.353217653,3.778905029,69.02918946,0.654481351,4.059616699,69.00857307,0.373154895,3.790524902,69.02839773,0.660288908,4.03423645,69.00859717,0.41266014,3.81682251,69.02630647,0.667963596,4.007938843,69.00734847,0.467998129
3.777987671,69.27963209,0.748074065,4.061757202,69.25900014,0.354126863,3.779516602,69.27929467,0.653571878,4.058087769,69.2586038,0.374064098,3.790524902,69.27850414,0.65937943,4.033013306,69.25862732,0.41356934,3.818045654,69.27640176,0.667054158,4.006409912,69.2573698,0.468907298
3.778293457,69.52973837,0.747164588,4.059922485,69.50903238,0.355036071,3.78043396,69.52940168,0.652662398,4.056864624,69.50863482,0.374973302,3.791442261,69.52860797,0.658469962,4.031790161,69.50865652,0.414478538,3.818657227,69.52649648,0.666144723,4.00579834,69.50739113,0.469816466
3.778599243,69.77984514,0.746255109,4.059310913,69.75906456,0.355945279,3.781045532,69.77950745,0.651752922,4.055641479,69.75866633,0.375882507,3.792359619,69.77871176,0.657560494,4.03026123,69.75868651,0.415387737,3.819574585,69.77658985,0.665235293,4.004880981,69.75739725,0.470725579
3.778905029,70.02995111,0.745345632,4.057781982,70.00909684,0.356854487,3.781657104,70.02961272,0.650843448,4.054418335,70.00869714,0.37679171,3.792971191,70.02881481,0.656651028,4.029343872,70.00871732,0.41629694,3.820186157,70.02668481,0.664325856,4.003963623,70.00741858,0.471634748
3.779210815,70.28005712,0.744436156,4.056558838,70.25913049,0.357763701,3.782268677,70.27971821,0.649933974,4.053500977,70.25872936,0.377700918,3.793276978,70.27891872,0.655741559,4.028120728,70.25874801,0.417206143,3.820797729,70.2767786,0.663416424,4.003046265,70.25743991,0.472543916
3.779516602,70.53016344,0.743526678,4.055641479,70.50916434,0.358672915,3.782574463,70.52982365,0.649024499,4.05166626,70.50876132,0.378610125,3.79388855,70.52902171,0.654832094,4.027203369,70.5087784,0.418115344,3.821103516,70.52687223,0.662506993,4.001517334,70.50744602,0.47345303
3.779822388,70.78026902,0.742617204,4.054112549,70.75919769,0.359582127,3.783186035,70.77992891,0.648115026,4.050748901,70.75879185,0.379519327,3.794500122,70.77912585,0.653922624,4.025674438,70.75880906,0.419024547,3.822020874,70.77696656,0.661597559,4.000599976,70.75748257,0.474362253
3.780128174,71.03037534,0.741707726,4.05319519,71.0092297,0.360491334,3.783797607,71.03003541,0.647205548,4.049831543,71.00882199,0.380428528,3.79541748,71.02922851,0.65301316,4.02475708,71.00883994,0.41993375,3.823244019,71.0270597,0.660688129,3.999682617,71.0075039,0.475271422
3.78043396,71.28048115,0.74079825,4.05166626,71.25926311,0.361400547,3.784103394,71.28014142,0.646296071,4.048302612,71.25885287,0.381337731,3.796029053,71.27933283,0.65210369,4.023533936,71.25887022,0.420842951,3.823855591,71.27715457,0.659778694,3.9978479,71.25752523,0.47618059
3.780739746,71.53058653,0.739888776,4.050137329,71.5092967,0.36230976,3.785020752,71.53024721,0.645386596,4.046773682,71.50888291,0.382246931,3.796640625,71.52943618,0.651194223,4.022616577,71.50890124,0.421752155,3.824772949,71.52724806,0.658869263,3.996930542,71.507577,0.477089869
3.781045532,71.78069251,0.7389793,4.048914185,71.75932976,0.363218971,3.785632324,71.78035326,0.644477119,4.045856323,71.75891314,0.383156132,3.796946411,71.7795401,0.650284754,4.021699219,71.7589319,0.422661357,3.825690308,71.77734264,0.657959828,3.996013184,71.75759834,0.477999038
3.781045532,72.03079836,0.738069824,4.047996826,72.00936317,0.364128183,3.786243896,72.03045898,0.643567644,4.044633179,72.00894324,0.384065332,3.797557983,72.02964354,0.649375287,4.020476074,72.0089626,0.42357056,3.82630188,72.02743788,0.657050391,3.995095825,72.00763489,0.478908262
3.781657104,72.28090386,0.73716035,4.046773682,72.25939636,0.365037395,3.786549683,72.28056471,0.642658168,4.043104248,72.25897343,0.384974533,3.798475342,72.27974714,0.648465819,4.01925293,72.2589919,0.424479757,3.826913452,72.27753235,0.656140956,3.994178467,72.25765622,0.47981743
3.782268677,72.5310104,0.736250871,4.045856323,72.50942881,0.365946604,3.787467041,72.53067101,0.641748691,4.042492676,72.50900434,0.385883736,3.799086914,72.5298509,0.647556351,4.018335571,72.50902097,0.425388954,3.827830811,72.52762694,0.655231521,3.992955322,72.50767755,0.480726599
3.782574463,72.78111677,0.735341394,4.044327393,72.7594618,0.366855815,3.787772827,72.78077666,0.640839216,4.040963745,72.75903546,0.38679294,3.7993927,72.7799543,0.646646884,4.017112427,72.75905019,0.426298151,3.828748169,72.7777227,0.654322082,3.991732178,72.75769888,0.481635767
3.782574463,73.03122226,0.734431919,4.042798462,73.00949456,0.367765025,3.788384399,73.03088214,0.639929741,4.039740601,73.00906696,0.387702146,3.800310059,73.0300584,0.645737415,4.016195068,73.00907963,0.427207349,3.829053955,73.02781712,0.653412648,3.991120605,73.00772021,0.482544936
3.783186035,73.28132745,0.733522446,4.041881104,73.25952675,0.368674233,3.789301758,73.28098682,0.63902027,4.038517456,73.25909834,0.388611351,3.800921631,73.280162,0.644827947,4.014666138,73.25910821,0.428116544,3.8302771,73.2779127,0.652503209,3.989897461,73.25774154,0.483454104
3.783491821,73.53143201,0.732612975,4.040657959,73.50956036,0.369583446,3.789607544,73.53109262,0.638110794,4.037294312,73.50912931,0.389520554,3.801838989,73.53026568,0.643918479,4.013748779,73.50913753,0.429025741,3.830582886,73.52800727,0.651593775,3.988980103,73.50777809,0.484363328
3.783491821,73.78153784,0.731703499,4.039434814,73.75959402,0.370492659,3.790219116,73.78119908,0.637201316,4.036376953,73.7591608,0.39042976,3.802144775,73.78037054,0.643009007,4.013137207,73.75916801,0.429934943,3.83180603,73.77810032,0.650684345,3.988062744,73.75779942,0.485272496
3.784103394,74.0316429,0.730794026,4.038517456,74.00962703,0.37140187,3.791136475,74.03130602,0.636291836,4.035459595,74.0091926,0.391338966,3.802756348,74.03047588,0.642099533,4.011608276,74.00919816,0.430844143,3.832417603,74.028194,0.649774914,3.9868396,74.00783597,0.48618172
