Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li
3.714078369,5.502381542,0.980099886,4.419832764,5.500746034,0.127040265,3.628764038,5.502309981,0.886109407,4.392923584,5.500682134,0.146870543,3.642218628,5.502246294,0.891882825,4.323510132,5.500688911,0.186161411,3.672797241,5.502041981,0.899509054,4.248898315,5.500530165,0.241203137
3.714384155,5.752488537,0.97919534,4.41616333,5.750779196,0.127944544,3.629069824,5.752414521,0.88520487,4.389559937,5.750714585,0.14777482,3.642218628,5.752349017,0.890978295,4.320758057,5.750719922,0.187065683,3.672491455,5.752136517,0.898604553,4.247063599,5.750551496,0.242107373
3.714995728,6.002595319,0.978290795,4.41218811,6.000813199,0.128848826,3.62937561,6.002519467,0.884300331,4.385890503,6.000744713,0.148679088,3.642218628,6.002452309,0.890073762,4.317394409,6.000750344,0.187969952,3.672797241,6.002230738,0.897700053,4.245534668,6.000572827,0.243011609
3.714995728,6.252702375,0.977386248,4.408212891,6.250847467,0.129753109,3.629681396,6.252624686,0.883395791,4.381303711,6.250776363,0.149583362,3.642524414,6.252553886,0.889169235,4.314030762,6.250780726,0.188874221,3.672797241,6.252326755,0.896795546,4.244005737,6.250594158,0.243915845
3.7156073,6.502809411,0.976481702,4.404543457,6.500881014,0.13065739,3.629987183,6.502730312,0.88249125,4.377328491,6.500806694,0.15048763,3.643441772,6.502656042,0.888264707,4.3109729,6.500810367,0.189778487,3.672797241,6.502422589,0.895891041,4.242171021,6.50061549,0.244820082
3.715913086,6.752917908,0.97557715,4.400568237,6.750916033,0.131561675,3.629987183,6.752834851,0.881586713,4.373659058,6.750839196,0.151391907,3.643135986,6.752758167,0.887360178,4.308220825,6.750842067,0.190682761,3.673103027,6.752517997,0.894986536,4.24064209,6.75065204,0.245724373
3.716524658,7.003025086,0.974672604,4.396287231,7.000950838,0.13246596,3.630904541,7.002940091,0.880682173,4.369072266,7.000870349,0.152296179,3.643747559,7.002860393,0.88645565,4.305162964,7.000872418,0.19158703,3.673103027,7.002613436,0.894082032,4.238195801,7.000688591,0.246628664
3.716830444,7.253131705,0.973768059,4.392617798,7.250985369,0.133370244,3.631210327,7.253045281,0.879777634,4.365097046,7.250902333,0.153200454,3.643747559,7.25296057,0.885551128,4.302105103,7.250903713,0.192491302,3.673408813,7.252709047,0.893177527,4.23666687,7.250725141,0.247532956
3.71713623,7.503238974,0.972863512,4.388642578,7.501020378,0.13427453,3.631821899,7.503149729,0.878873097,4.361121826,7.500933963,0.154104727,3.643747559,7.503061488,0.884646604,4.299353027,7.500935059,0.193395575,3.6737146,7.502803431,0.892273027,4.235137939,7.500731253,0.248437137
3.71713623,7.753346649,0.971958963,4.384667358,7.751054574,0.135178813,3.631821899,7.753253224,0.877968563,4.357452393,7.75096608,0.155009002,3.643747559,7.753162324,0.88374208,4.296295166,7.750966374,0.194299847,3.674020386,7.752899215,0.891368521,4.233303223,7.750752584,0.249341373
3.717747803,8.003453797,0.971054417,4.37977478,8.001088517,0.136083095,3.632127686,8.00335685,0.877064029,4.352865601,8.000997831,0.155913276,3.644664917,8.003262897,0.882837557,4.293543091,8.000997831,0.19520412,3.6737146,8.002994613,0.890464017,4.232080078,8.000773916,0.250245609
3.718053589,8.253560772,0.970149871,4.375799561,8.251122034,0.136987375,3.632739258,8.253461624,0.876159491,4.348890381,8.25103014,0.156817552,3.644664917,8.253365428,0.881933027,4.290791016,8.25102944,0.196108393,3.674020386,8.253090467,0.889559511,4.230245361,8.250810466,0.251149901
3.718359375,8.503669197,0.969245319,4.371518555,8.501155764,0.137891656,3.633045044,8.503566366,0.875254953,4.345220947,8.50106112,0.157721824,3.644664917,8.503466528,0.881028503,4.288344727,8.501060461,0.197012665,3.674020386,8.503185794,0.888655007,4.229022217,8.500847017,0.252054192
3.718665161,8.753777268,0.968340769,4.367237549,8.751190224,0.13879594,3.63335083,8.753671555,0.874350414,4.341551514,8.75109208,0.158626095,3.645582275,8.753567273,0.880123979,4.285286865,8.751090873,0.197916934,3.674326172,8.753280137,0.887750507,4.2271875,8.750868348,0.252958428
3.718970947,9.003884466,0.967436223,4.362956543,9.001224015,0.139700221,3.633656616,9.003776572,0.873445875,4.337576294,9.0011237,0.159530368,3.645582275,9.003668658,0.879219453,4.28253479,9.001123051,0.198821209,3.674937744,9.003375424,0.886846003,4.226270142,9.000889679,0.253862665
3.718970947,9.253992253,0.966531674,4.359287109,9.251258526,0.140604505,3.634573975,9.253880828,0.872541339,4.333601074,9.251154893,0.16043464,3.645582275,9.253769342,0.87831493,4.280088501,9.251154254,0.199725481,3.674937744,9.253470822,0.885941499,4.224435425,9.25091101,0.254766901
3.719276733,9.504100192,0.965627124,4.354700317,9.501291586,0.141508784,3.634573975,9.503984749,0.871636804,4.329625854,9.50118704,0.161338916,3.646499634,9.503871173,0.877410403,4.277642212,9.501185569,0.200629754,3.674937744,9.503566017,0.885036996,4.223518066,9.500932342,0.255671137
3.71958252,9.754207156,0.964722578,4.351030884,9.751325154,0.142413065,3.634879761,9.754090536,0.870732262,4.326567993,9.751218812,0.16224319,3.647111206,9.753972425,0.876505877,4.274890137,9.751216793,0.201534026,3.675549316,9.753661791,0.88413249,4.221377563,9.750968892,0.256575429
3.720194092,10.00431347,0.963818034,4.346749878,10.001359,0.143317346,3.635491333,10.00419538,0.869827724,4.322592773,10.00125115,0.163147466,3.647111206,10.00407418,0.87560135,4.272749634,10.00124806,0.202438298,3.676160889,10.00375727,0.883227986,4.219848633,10.00099022,0.257479665
3.720499878,10.25442078,0.962913487,4.343080444,10.2513935,0.14422163,3.636102905,10.25430018,0.868923186,4.319840698,10.25128255,0.164051738,3.647416992,10.25417648,0.874696821,4.269997559,10.25128036,0.203342574,3.675855103,10.25385263,0.882323482,4.218625488,10.25102677,0.258383956
3.720805664,10.50452822,0.96200894,4.338799438,10.50142896,0.145125917,3.636408691,10.5044043,0.86801865,4.315559692,10.5013135,0.164956009,3.647416992,10.50427759,0.873792296,4.267857056,10.50131138,0.204246845,3.676466675,10.50394695,0.881418981,4.217402344,10.50106332,0.259288247
3.720805664,10.75463596,0.961104391,4.335130005,10.75146241,0.146030198,3.636408691,10.75450913,0.867114112,4.312196045,10.75134597,0.165860286,3.648028564,10.75437886,0.872887771,4.265410767,10.75134171,0.205151114,3.676772461,10.75404232,0.880514477,4.215873413,10.75108466,0.260192484
3.720805664,11.00474275,0.960199845,4.331154785,11.00149639,0.14693448,3.637020264,11.00461525,0.866209569,4.308832397,11.00137782,0.16676456,3.648640137,11.00448085,0.871983243,4.262964478,11.00137231,0.206055384,3.676772461,11.00413735,0.879609975,4.214956055,11.00110599,0.26109672
3.721417236,11.25485087,0.959295295,4.327485352,11.25153162,0.147838766,3.63732605,11.25472066,0.865305028,4.305774536,11.25140977,0.167668835,3.648640137,11.25458276,0.871078715,4.260518188,11.25140286,0.206959653,3.677078247,11.25423286,0.87870547,4.213427124,11.25112732,0.262000956
3.721723022,11.50495821,0.958390748,4.323815918,11.5015669,0.148743053,3.637631836,11.50482533,0.864400491,4.302105103,11.50144055,0.168573105,3.649251709,11.50468441,0.870174188,4.258683472,11.50143342,0.207863923,3.677689819,11.50432721,0.87780097,4.212203979,11.50113343,0.262905138
3.722028809,11.7550664,0.957486197,4.320452271,11.75160179,0.149647338,3.638243408,11.75493032,0.863495952,4.299047241,11.75147273,0.169477381,3.649557495,11.75478522,0.869269665,4.256848755,11.75146369,0.208768192,3.677689819,11.75442133,0.87689647,4.210980835,11.75116998,0.263809429
3.722028809,12.00517492,0.956581646,4.316477051,12.00163619,0.150551622,3.638549194,12.00503535,0.862591413,4.296295166,12.00150412,0.170381654,3.650169067,12.0048875,0.868365136,4.25409668,12.00149521,0.209672465,3.678301392,12.00451642,0.875991967,4.20975769,12.00120653,0.26471372
3.722334595,12.25528263,0.955677097,4.313113403,12.25167094,0.151455906,3.63885498,12.25514103,0.861686872,4.293237305,12.25153533,0.171285926,3.650474854,12.2549893,0.867460608,4.252261963,12.25152768,0.210576741,3.678301392,12.25461213,0.875087462,4.208840332,12.25124308,0.265618012
3.722334595,12.50538941,0.954772552,4.310055542,12.50170497,0.152360189,3.639466553,12.5052466,0.860782331,4.290485229,12.50156763,0.172190202,3.650474854,12.50509106,0.866556081,4.250427246,12.50155873,0.211481013,3.678912964,12.50470786,0.874182956,4.207617188,12.50127963,0.266522303
3.722946167,12.7554964,0.953868006,4.306691895,12.75173695,0.153264463,3.639772339,12.75535044,0.859877796,4.287121582,12.7515994,0.173094476,3.651086426,12.75519416,0.865651549,4.248592529,12.75159019,0.212385286,3.67921875,12.75480382,0.87327845,4.206394043,12.75130096,0.267426539
3.722640381,13.00560322,0.95296346,4.303022461,13.00177001,0.154168742,3.640383911,13.00545496,0.858973259,4.284981079,13.00163135,0.17399875,3.651086426,13.0052964,0.86474702,4.246452026,13.00162104,0.213289556,3.679830322,13.00490003,0.872373943,4.205170898,13.00133751,0.26833083
3.723251953,13.25571058,0.952058913,4.299658813,13.25180205,0.155073017,3.640383911,13.25556024,0.858068719,4.281617432,13.25166366,0.174903026,3.651697998,13.25539747,0.863842496,4.24461731,13.25165328,0.214193832,3.680136108,13.25499494,0.871469441,4.203947754,13.25137406,0.269235122
3.723557739,13.50581742,0.951154367,4.296906738,13.50183408,0.155977292,3.640995483,13.50566524,0.85716418,4.279476929,13.50169612,0.175807303,3.652003784,13.50549909,0.862937969,4.242782593,13.50168455,0.215098104,3.680441895,13.50509149,0.870564932,4.203030396,13.50141061,0.270139413
3.723863525,13.75592407,0.950249823,4.293848877,13.75186593,0.156881566,3.641607056,13.75577,0.856259642,4.276419067,13.75172852,0.176711579,3.652921143,13.75560054,0.862033443,4.240947876,13.75171556,0.216002376,3.680441895,13.75518688,0.869660428,4.202113037,13.75143195,0.271043649
3.723557739,14.00603104,0.949345277,4.290485229,14.00189947,0.157785847,3.641912842,14.00587506,0.855355103,4.274278564,14.00175993,0.177615852,3.652921143,14.0057018,0.861128918,4.239113159,14.00174669,0.216906647,3.681359253,14.00528277,0.868755922,4.201195679,14.00145328,0.271947886
3.723863525,14.25613675,0.948440735,4.288344727,14.25193306,0.158690128,3.642524414,14.25597946,0.854450566,4.271526489,14.25179316,0.178520131,3.653226929,14.25580235,0.860224395,4.237278442,14.25177709,0.217810916,3.681359253,14.25537843,0.867851417,4.20027832,14.25145939,0.272852067
3.724475098,14.50624424,0.947536187,4.284981079,14.50196668,0.159594408,3.643135986,14.50608425,0.853546028,4.268774414,14.50182594,0.179424409,3.653838501,14.50590275,0.859319873,4.235443726,14.50180819,0.218715188,3.681053467,14.505473,0.866946916,4.199360962,14.50148072,0.273756303
3.724169312,14.75635073,0.946631643,4.281923218,14.75200057,0.16049869,3.643441772,14.75618873,0.852641491,4.266939697,14.751858,0.180328684,3.654144287,14.75600292,0.858415351,4.234526367,14.75183937,0.21961946,3.682276611,14.75556837,0.866042412,4.19874939,14.75150205,0.274660539
3.724780884,15.00645723,0.945727099,4.279171143,15.00203384,0.161402969,3.643747559,15.00629275,0.851736956,4.264799194,15.001889,0.181232955,3.654755859,15.00610367,0.857510828,4.23269165,15.00187167,0.220523736,3.682582397,15.00566447,0.865137905,4.197526245,15.00152338,0.275564776
3.724780884,15.2565644,0.944822552,4.276724854,15.25206674,0.162307248,3.644053345,15.25639812,0.850832415,4.262047119,15.2519212,0.182137231,3.655367432,15.25620394,0.856606306,4.231468506,15.25190372,0.221428011,3.682888184,15.25576029,0.8642334,4.196608887,15.25155993,0.276469067
3.724780884,15.50667153,0.943918005,4.273972778,15.50209968,0.163211526,3.644664917,15.50650325,0.849927876,4.260212402,15.50195251,0.183041503,3.655673218,15.50630516,0.855701781,4.229939575,15.5019346,0.222332282,3.68319397,15.50585591,0.863328895,4.196303101,15.50155083,0.277373193
3.725392456,15.75677789,0.943013462,4.271526489,15.75213319,0.164115806,3.645276489,15.7566071,0.849023341,4.257766113,15.75198411,0.183945777,3.655979004,15.75640727,0.854797252,4.228410645,15.75196524,0.223236552,3.683805542,15.75595054,0.862424393,4.195079956,15.75158738,0.278277485
3.725392456,16.00688527,0.942108914,4.268774414,16.00216679,0.165020087,3.645582275,16.00671007,0.84811881,4.255931396,16.00201565,0.18485005,3.656590576,16.00650775,0.85389273,4.226881714,16.00199556,0.22414082,3.684111328,16.00604652,0.861519887,4.194162598,16.00162393,0.279181776
3.725392456,16.25699214,0.941204368,4.266633911,16.25219935,0.165924364,3.646193848,16.25681345,0.847214277,4.253790894,16.25204663,0.185754321,3.656896362,16.25660995,0.852988201,4.225658569,16.25202609,0.22504509,3.684417114,16.25614128,0.860615385,4.193245239,16.25166048,0.280086067
3.725698242,16.50709922,0.940299822,4.264187622,16.50223192,0.166828641,3.646499634,16.50691847,0.846309738,4.251956177,16.50207742,0.186658591,3.657507935,16.50671139,0.852083675,4.223823853,16.50205809,0.225949365,3.685028687,16.50623623,0.859710883,4.192633667,16.50168181,0.280990303
3.726004028,16.75720742,0.939395272,4.262047119,16.75226546,0.167732921,3.647416992,16.75702338,0.845405199,4.249509888,16.75210932,0.187562866,3.658425293,16.7568129,0.851179149,4.222600708,16.75209009,0.22685364,3.685334473,16.75633186,0.858806378,4.192022095,16.75168792,0.281894485
3.726309814,17.00731432,0.938490726,4.25960083,17.00229846,0.168637199,3.647722778,17.00712872,0.844500659,4.248286743,17.00214021,0.188467137,3.658425293,17.00691513,0.85027462,4.221071777,17.00212227,0.227757915,3.685946045,17.0064273,0.857901873,4.19079895,17.00172447,0.282798776
3.726309814,17.25742169,0.937586178,4.257154541,17.25233203,0.16954148,3.648334351,17.25723364,0.843596121,4.24614624,17.252172,0.189371411,3.659036865,17.25701741,0.849370091,4.220154419,17.25215346,0.228662187,3.686557617,17.25652262,0.85699737,4.190493164,17.25176102,0.283703067
3.727227173,17.50752865,0.936681632,4.25562561,17.50236493,0.170445758,3.648945923,17.50733795,0.842691584,4.244311523,17.50220495,0.190275689,3.659342651,17.50712009,0.84846556,4.218625488,17.50218468,0.229566459,3.686863403,17.50661778,0.856092866,4.189575806,17.50178235,0.284607304
3.726921387,17.75763556,0.935777087,4.253179321,17.75239766,0.171350036,3.649557495,17.75744268,0.841787046,4.242782593,17.75223776,0.191179967,3.659648438,17.75722291,0.847561029,4.217402344,17.7522166,0.230470734,3.687474976,17.75671338,0.855188361,4.188658447,17.7518189,0.285511595
3.727532959,18.00774287,0.934872539,4.251038818,18.00243105,0.172254316,3.649863281,18.00754776,0.840882507,4.240947876,18.00226999,0.192084243,3.66026001,18.00732626,0.846656496,4.216790771,18.00224826,0.231375007,3.687780762,18.00680906,0.854283856,4.188352661,18.00185545,0.286415886
3.727227173,18.25784965,0.933967994,4.249509888,18.25246418,0.173158595,3.650474854,18.25765228,0.83997797,4.239724731,18.25230182,0.192988517,3.660565796,18.25742922,0.845751965,4.215567627,18.25227936,0.232279279,3.688086548,18.25690375,0.853379355,4.187741089,18.25187679,0.287320123
3.727532959,18.50795633,0.933063449,4.247369385,18.50249694,0.174062872,3.65078064,18.50775728,0.839073431,4.237278442,18.50233376,0.193892792,3.661483154,18.5075309,0.844847438,4.214344482,18.5023092,0.233183546,3.688392334,18.50699869,0.852474852,4.187129517,18.50191334,0.288224414
3.728144531,18.75806382,0.932158901,4.245534668,18.75252891,0.174967147,3.651392212,18.75786196,0.838168893,4.236055298,18.75236566,0.194797066,3.66178894,18.75763307,0.843942909,4.21373291,18.75233966,0.234087815,3.689003906,18.75709338,0.851570351,4.186212158,18.75193467,0.28912865
3.728144531,19.00817058,0.931254356,4.243394165,19.00256152,0.175871424,3.652003784,19.00796646,0.837264356,4.234526367,19.00239895,0.195701346,3.662400513,19.00773567,0.843038379,4.212509766,19.00237229,0.234992093,3.689615479,19.00718856,0.850665847,4.185906372,19.00197122,0.290032941
3.728144531,19.25827835,0.930349807,4.241865234,19.2525941,0.176775701,3.652615356,19.25807066,0.83635982,4.233303223,19.25243198,0.196605624,3.663012085,19.25783762,0.842133851,4.211592407,19.25240325,0.235896364,3.690227051,19.25728431,0.849761342,4.184989014,19.25200777,0.290937233
3.728450317,19.50838524,0.929445261,4.240336304,19.50262682,0.177679978,3.652921143,19.50817331,0.83545529,4.231774292,19.50246425,0.1975099,3.663929443,19.50794102,0.841229318,4.210369263,19.50243427,0.236800635,3.690838623,19.50738037,0.848856835,4.184071655,19.50204432,0.291841524
3.728450317,19.75849321,0.928540712,4.237890015,19.7526597,0.178584256,3.653532715,19.75827755,0.834550754,4.230245361,19.75249634,0.198414175,3.664235229,19.75804319,0.84032479,4.209451904,19.75246523,0.237704906,3.690838623,19.75747716,0.847952326,4.183765869,19.75206565,0.29274576
3.728756104,20.00860004,0.927636166,4.23666687,20.00269171,0.179488531,3.653838501,20.00838069,0.833646222,4.229328003,20.00252835,0.19931845,3.664541016,20.00814542,0.839420261,4.208534546,20.00249674,0.238609179,3.691450195,20.00757135,0.847047826,4.183154297,20.00208698,0.293649997
3.72906189,20.25870687,0.926731621,4.235137939,20.25272363,0.180392806,3.654450073,20.25848333,0.832741691,4.227799072,20.25255992,0.200222723,3.665152588,20.258248,0.838515731,4.207005615,20.25252758,0.23951345,3.692061768,20.25766634,0.846143324,4.182848511,20.25212353,0.294554288
3.72906189,20.50881464,0.925827072,4.233914795,20.50275694,0.181297085,3.655061646,20.50858852,0.831837152,4.226575928,20.50259158,0.201126997,3.66576416,20.50835115,0.837611198,4.206394043,20.50255994,0.240417726,3.692367554,20.50776156,0.84523882,4.182236938,20.50214486,0.295458524
3.729367676,20.75892246,0.924922523,4.232080078,20.75278995,0.182201364,3.655367432,20.75869221,0.830932618,4.225352783,20.75262232,0.202031267,3.666069946,20.75845414,0.836706667,4.205782471,20.75259273,0.241322004,3.693284912,20.75785597,0.844334319,4.181625366,20.75219663,0.296362871
3.72906189,21.0090301,0.924017974,4.230856934,21.00282224,0.18310564,3.655979004,21.00879718,0.830028079,4.224129639,21.00265311,0.202935538,3.666375732,21.00855643,0.835802138,4.204865112,21.0026255,0.242226281,3.693284912,21.007951,0.843429817,4.181013794,21.00221796,0.297267107
3.729367676,21.25913787,0.923113425,4.229328003,21.25285491,0.184009917,3.656590576,21.25890206,0.82912354,4.222600708,21.25268384,0.203839808,3.667598877,21.25865915,0.834897607,4.203947754,21.25265802,0.243130558,3.694202271,21.25804637,0.842525313,4.180402222,21.25225451,0.298171398
3.729979248,21.50924468,0.92220888,4.227799072,21.50288698,0.184914192,3.657507935,21.50900658,0.828219003,4.221377563,21.50271415,0.204744077,3.667598877,21.50876181,0.833993077,4.203336182,21.50269205,0.24403484,3.694508057,21.50814123,0.84162081,4.179790649,21.50226063,0.299075579
3.730285034,21.75935302,0.921304329,4.226575928,21.75291849,0.185818465,3.657813721,21.75911076,0.827314467,4.220460205,21.75274487,0.205648347,3.668516235,21.75886527,0.833088543,4.202418823,21.75272657,0.244939124,3.695425415,21.75823812,0.840716301,4.179790649,21.75229718,0.299979871
3.73059082,22.0094617,0.920399777,4.225046997,22.00294979,0.186722738,3.658425293,22.00921629,0.826409927,4.219542847,22.00277549,0.206552617,3.669127808,22.0089687,0.83218401,4.201807251,22.00276071,0.245843407,3.695731201,22.00833386,0.839811795,4.179179077,22.00231851,0.300884107
3.730285034,22.25956908,0.919495229,4.224129639,22.25298152,0.187627012,3.659036865,22.25932154,0.825505387,4.218319702,22.25280753,0.207456892,3.670045166,22.25907177,0.831279478,4.200889893,22.25279421,0.246747687,3.696954346,22.25842869,0.838907293,4.178567505,22.25233984,0.301788343
3.730285034,22.50967697,0.91859068,4.222600708,22.50301365,0.188531287,3.659342651,22.50942653,0.824600848,4.216790771,22.50283913,0.208361165,3.66973938,22.50917516,0.830374945,4.20027832,22.50282719,0.247651966,3.697260132,22.50852377,0.83800279,4.178261719,22.50236117,0.30269258
3.731202393,22.75978556,0.917686128,4.221377563,22.75304649,0.189435565,3.659954224,22.75953292,0.823696304,4.216484985,22.75287032,0.209265437,3.670962524,22.75927853,0.829470412,4.199360962,22.75286076,0.248556246,3.697565918,22.75861939,0.837098285,4.177650146,22.7523825,0.303596816
3.730896606,23.00989407,0.916781577,4.219848633,23.00307767,0.190339837,3.660565796,23.00963858,0.822791763,4.215261841,23.00290112,0.210169708,3.671574097,23.0093811,0.828565882,4.19874939,23.00289446,0.249460527,3.698483276,23.00871605,0.836193777,4.17734436,23.00238861,0.304500997
3.731202393,23.26000242,0.915877026,4.218931274,23.25310906,0.191244109,3.661483154,23.25974282,0.821887227,4.214038696,23.25293276,0.211073981,3.672185669,23.25948345,0.827661353,4.197832031,23.25292845,0.250364809,3.699094849,23.25881187,0.835289271,4.176732788,23.25242516,0.305405288
3.731508179,23.51010935,0.91497248,4.218013916,23.50313985,0.19214838,3.66178894,23.50984672,0.820982692,4.213121338,23.50296327,0.211978251,3.672491455,23.50958453,0.826756828,4.197220459,23.5029618,0.251269089,3.699400635,23.50890787,0.834384765,4.176427002,23.5024465,0.306309525
